,Comment,Rating,Rating Date,Profile Name,Profile Link,Profile Location,Place
43,"Parc idéal pour aller courir! Beaucoup d'installations sportives: terrains de baseball, soccer, basketball, volleyball, tennis et piscine!",4,1/5/2013,Jeremie L.,https://fr.yelp.ca/user_details?userid=fy4Z9VPLoCo1Zn_7B1V-jQ,"Montréal, QC",Parc Jarry
44,"J'adore cette endroit, depuis toute petite jy vais et de voir que rien na changer sauf le nombre de gens qui augmente de plus en plus. C'est plaisant d'aller ce promener dans la nature et de rencontrer plein de gens qui partage l'amour pour la nature. Ont peut y faire des bbq au charbon ces super en famille ou amis.",5,2/9/2017,Emilie I.,https://fr.yelp.ca/user_details?userid=4Tn7FjgPgCt-uPluEw1ynA,"Montréal, QC",Parc-nature de l’Île-de-la-Visitation
45,Super beau parc à l'orée d'un lotissement haut de gamme. Un melting pot autant à l'échelle humaine que faunique où les oies sauvages côtoient les canards locaux et où les jeunes mariés viennent se faire photographier au milieu des joggers et des tables à pique nique.Beaucoup d'endroits interdits d'accès avec des barrières et filets endommagés pour protéger la flore ce qui enlève un peu de naturel au décor. Néanmoins la beauté du fleuve reste apaisante si on réussit à descendre s'asseoir sur un tronc d'arbre les pieds dans l'eau. La grandeur du terrain permet de belles randonnées pédestres ou cyclistes avec un sentiment de tranquillité même en cas de fort achalandage.Un morceau de quiétude à 2 pas de l'agitation urbaine où il fait bon venir flâner.,4,17/9/2020,Emi L.,https://fr.yelp.ca/user_details?userid=DRDjrfODfL0a1E_NB6YKAw,"Montréal, QC",Parc-nature de l’Île-de-la-Visitation
46,"Agreable promenade au parc, vue sur le barrage, toilettes correctes, on peut se rendre en velo.",4,24/5/2018,Pat M.,https://fr.yelp.ca/user_details?userid=qKpkRCPk4ycbllTfFcRbNw,"Montréal, QC",Parc-nature de l’Île-de-la-Visitation
47,"Un des plus beaux parcs de Montréal. Je l'ai vu grandir. Il y a plein d'activités à y faire, été comme hiver. À explorer pour les amateurs de plein air!",5,29/9/2016,Diane L.,https://fr.yelp.ca/user_details?userid=OrHj66i0Ve99R6APhYuQAQ,"Montréal, QC",Parc-nature de l’Île-de-la-Visitation
48,"Il s'agit d'un parc linéaire qui suit la rivière des Prairies. C'est également le paradis des coureurs qui y trouvent des sentiers bien aménagés pour courir. L'endroit est très grand et divisé en plusieurs sections; tout le monde peut y trouver son compte : observateur d'oiseaux, marcheurs, cyclistes, famille qui viennent pique-niquer, voler un cerf-volant ou juste voir la chute du barrage hydro-électrique. L'endroit est également un centre d'interprétation historique avec de vieux bâtiments (dont un moulin) et un petit musée.",5,14/2/2016,David P.,https://fr.yelp.ca/user_details?userid=-NGTyAjScwkhmuuNKJuHbA,"Montréal, QC",Parc-nature de l’Île-de-la-Visitation
49,"Moyen parc, très charmant, comprenant des terrains de basketball, de tennis et de base-ball. Une pataugeoire filtrée pour les enfants de moins de 9ans, donc parents et enfants, apportez votre maillot!!!Beaucoup de garderies et de camps de jour la semaine mais la place n'en est pas moins agréable pour promener son chien ou faire un pique-nique.",4,18/8/2014,Marie-Pier C.,https://fr.yelp.ca/user_details?userid=Btj6uFl7gM6BhlyLHncNZA,"Montréal, QC",Parc Beaubien
50,J'adore ce parc il offre tout et bien entretenue. Il vient d'être fini de rénover et les espace sont bien délimités. Il y a un endroit pour tous petit et grand. Il est bien situé aussi alors facile d'accès mais pour le parking peut-être un peut compliqué.,5,22/9/2019,Emilie I.,https://fr.yelp.ca/user_details?userid=4Tn7FjgPgCt-uPluEw1ynA,"Montréal, QC",Parc Saint-Paul-de-la-Croix
51,"Grand parc en constrution avec des segments deja ouvert au public, piste cyclable qui fait tout le tour du parc, spaces pour picnic, pour spectacle vivant et plus, surveillez les activités de près :)",4,10/6/2018,Pat M.,https://fr.yelp.ca/user_details?userid=qKpkRCPk4ycbllTfFcRbNw,"Montréal, QC",Parc Frédéric-Back
52,"En cette année électorale municipale soulignons les bons coups!Ce parc linéaire dans le Sud-ouest est une très belle initiative écologique et sociale.   La transformation de la ruelle en asphalte qui était un véritable îlot de challeur en plus d'être dangereuse pour les familles est maintenant un ""Woonerf""  le PREMIER en Amérique du Nord.C'est un concept d'espece de verdure et multifonctionnelle et de transport d'inspiration Néerlandaise.Actuellement sur 1,3 km, le woornef montrealais offre un air de paix, frais et prolonge les parcs etles cours privées en plus d'améliorer la qualité de l'espace et de vie des citoyens NES du quartier.Il porte le nom Saint-Pierre en mémoire d'une belle rivière hyponime, qui depuis est sous-terraine et a été dans les années 60 transformée et incorporée en collecteur pour la récupération des eaux usées.Un lieu à découvrir et demandons en plus de Woonerf à Montréal!",5,24/9/2017,Fredo J.,https://fr.yelp.ca/user_details?userid=imK7v4l8CH_9r7ReMipA8g,"Montréal, QC",Woonerf Saint-Pierre
53,"Il y a une belle vu qui change du chalet, on peut prendre le bus 11 pour y venir On y vois souvent des ratons laveurs.On peut y accéder aussi de la forêt.Il y a un chemin qui ensuite permet d'aller a la croix et ensuite au chalet.Depuis quelques temps il y a des restrictions de circulations en voiture pour permettre aux vélo d'être tranquils.Attention je ne sais pas si c'est tous les vendredi soir mais de temps en temps c'est le lieu de rencontre des jeunes qui viennent avec leurs Autos avec le son a fond, fumant et buvant.a moins que vous aimez ca !Durant l'été on peut y trouver un café en construction temporaire",4,25/9/2019,Julien P.,https://fr.yelp.ca/user_details?userid=Os1yjehQfNF7JDAvDmjKfg,"Le Plateau-Mont-Royal, Montréal, QC",Belvédère Camillien-Houde
54,"Pour accéder à ce Belvédère il m'a fallut marcher un moment, monter des escaliers et tout (mais c'est faisable en voiture) pour arriver tout en haut. Je pense que c'est un point culminant de Montréal et la vue est vraiment sympa (surtout que l'on est au dessus du quartier de Westmount qui est bien class). Le seul souci et qu'il n'y a rien pour s'assoir sauf 2/3 banc mais qui n'ont pas la vue panoramique.Ca n'est pas un endroit obligatoire à faire lors d'un passage à Montréal mais ca reste sympa.",3,19/2/2013,Matthieu P.,https://fr.yelp.ca/user_details?userid=AX7PN-tAH5vUO5KRbKEVZQ,"Montréal, QC",Parc Sunnyside
55,"Il y a des coins pour piétons seulement où fait des jumps avec son bike c'était LE trip quand j'étais jeune. La piste cyclable fait quand même un long bout qui longe le chemin de fer et mène jusqu'au IGA au Sunnybrooke ou on peut passé. C'était un super beau coin qui aujourd'hui me semble tout petit, mais pour mes yeux d'enfants, cet endroit était gigantesque C'est aussi là où on avait fait une genre de chasse d'orientation avec nos boussoles quand j'étais scout. C'était fun courrir dans le bois et juste prendre une marche. C'est un bon coin en hiver pour faire une petite randonnée de ski de fond et pas mal pour marché sans s'éloigner de la banlieue cossue situé à l'extrémité de Pierrefonds, DDO et Ville St-laurent. C'est un lieu ou quand c'était cool, les jeune faisait des graffitis en-dessous de l'underpass de la 13. Il y a au bout complètement un petit belvédère pour relaxé a côté d'une marre qui longe gouin et la 13 avant de prendre le pont vers Laval.",4,22/1/2012,Mathieu B.,https://fr.yelp.ca/user_details?userid=sFJjEc7ytSUV28Y7PpdMjQ,"Montréal, QC",Parc Nature du Bois-de-Liesse
56,"Pourrait etre mieux entretenu mais bon , pas facil le budget public. Plusieurs sentier à parcourir, l'entrée est libre mais le parking payant. Cherchez les rues peripheriques pour sauver $ ;)",3,30/5/2018,Pat M.,https://fr.yelp.ca/user_details?userid=qKpkRCPk4ycbllTfFcRbNw,"Montréal, QC",Parc Nature du Bois-de-Liesse
57,"J'ai la chance d'habiter tout près du parc Angrignon et ça fait vraiment mon bonheur. La marche vers le métro est tellement plus plaisante quand on passe à travers ce joli parc. L'été, nous aimons y aller pour juste relaxer dans le gazon avec un bon livre, pour jouer au frisbee, pour un pique-nique ou pour une petite ride de vélo. Magnifique espace, bien entretenu et bien aménagé. Aussi, les toilettes sont propres et il y a des grilles de BBQ où on a juste besoin d'amener des briquettes.",5,13/6/2019,Mariko D.,https://fr.yelp.ca/user_details?userid=FdMNvBDX--D_MWuu5qKWDw,"Montréal, QC",Parc Angrignon
58,"Accessible directement en métro, en auto ou encore à deux roues, c'est un immense parc dans lequel il fait bon se balader. Forêt, prairie, lac, sentiers, chaises longues, toilettes, parking, etc... toutes les ambiances et les commodités sont disponibles dans ce bel environnement où les poissons affluent et où le soleil se fait apprécier le temps d'un pique-nique, une sieste ou une randonnée en famille.",4,18/5/2018,Emi L.,https://fr.yelp.ca/user_details?userid=DRDjrfODfL0a1E_NB6YKAw,"Montréal, QC",Parc Angrignon
59,"Ce magnifique parc dans le Sud--Ouest de Montréal vaut le détour! Venez l'été pour y célébrer un anniversaire avec votre famille ou un BBQ entre amis! C'est tellement vaste que je m'y suis perdue. En plus, le temps d'un après--midi, on n'est plus en ville, mais bien quelque part à la campagne. Plus de bruits des voitures, juste le silence des arbres. Ça fait du bien parfois!",4,18/12/2013,Christine L.,https://fr.yelp.ca/user_details?userid=XblC-uuSuABr-woFwtHPmg,"Montréal, QC",Parc Angrignon
60,"Quel plaisir se parc autant l'hivers que l'été En saison estival vous aurez accès à une multitudes d'activités et faire de superbe pique-nique au milieu des bois, mais aussi pour les plus petit les aires de jeux (plaigrund) sont à disposition. Les balades en amoureux, ou le jogging sont fort apprécié Une façon de faire des rencontre en toute innocence et plutôt sympas.. Vous aurez aussi l'opportunité de voir la ferme et d'initier les plus jeunes au plaisir de la nature. En hivers lorsque la neige à recouvert les bois comme un tapis de sol les activité seront débordante et vous pourrez faire des sport tels que hockey ou jeu de balle sur la patinoire Tout est adapté!!!Pour conclure n'oublié pas le fort qui vous surprendra avec son labyrinthe, de l'escalade et ses jeux d'énigmes à vous faire perdre la têteUn parc vraiment éxtra ou reigne le chahu des enfants heureuxmais aussi la douceur de la nature",4,18/7/2008,Membre Qype (harmon…),,"Colmar, France",Parc Angrignon
61,"Amateurs de base-ball et de balle-molle ?!Ce terrain est vraiment splendide !!Éclairé lorsque commence à tomber le crépuscule.  Le ""diamond"" bien nivelé est de sable et pas trop dur (ce qui adoucit les rebonds de la balle ; on aime !).  Les estrades de chaque côté du terrain peuvent accueillir beaucoup de supporteurs.  Tous les éléments sont là pour avoir du bon temps (et, ce, même si on ne gagne pas le match) !  :-)Père-Marquette a aussi des terrains de basketball, de soccer, un espace réservé aux skaters et une aéra !  Le parc n'est évidemment pas réservé aux sportifs ; il y a beaucoup d'espaces verts et gazonnés où l'on peut pique-niquer ou simplement s'étendre.  Au Nord de Bellechasse, on retrouve aussi un espace de jeu réservé aux touts-petits.Beau petit coin tranquille et accessible en auto, à vélo (à quelque 2 ou 3 minutes de la poste cyclable Boyer) ou en transport en commun (métro Rosemont, 45, 197...).  Si vous trouvez le parc Laurier un peu trop bondé à votre goût, sachez qu'il y en a un tout aussi beau et accueillant à quelques pas au Nord des rails !",5,23/6/2011,Corinne P.,https://fr.yelp.ca/user_details?userid=9rEQtVw5En6jm8gN9vCWPQ,"Montréal, QC",Parc Père-Marquette
62,"J'ai découvert le bois alors que la température la plus haute du jour devait être-12C. Malgré ce froid le parking était plein a craquer! Des marcheurs sur les sentiers ou à raquettes à travers bois, des skieurs de fond aussi. Possibilité de louer des raquettes sur place mais si on souhaite juste se promener il y a des sentiers aménagés et la neige est bien tassée. Plusieurs parcours qui sont assez faciles à suivre et qui indiquent si approprié pour la marche ou le ski. Un panneau à l'entrée indique le kilométrage associé à chaque parcours. Tous sont plats et même les endroits où habituellement il doit y avoir de la boue, sont très bien hiver car tout gelés!Nous avons fait plusieurs parcours, c'était calme, joli, et avec ma copine nous passions un bon moment. Comme il faisait froid quand même, valait mieux s'activer de toutes façon. Les bois protègent du vent je pense.Pour le ski de fond je ne suis pas sure que ce soit le meilleur lieu par contre car il n'y avait pas de traces marquées pour les skis. La neige était peut-être pas suffisante ce jour-là.Il y a une aire de pique-nique couverte. J'imagine qu'on peut la réserver en été. J'y retournerai sans hésiter!",5,15/1/2019,Valerie R.,https://fr.yelp.ca/user_details?userid=bBzOlCXZKcwhmdITySeAhw,"Laval, QC",Bois de l’Équerre
63,"Avec son gazebo, ses soirées de danse sociale et ses spectacles de musique en été, le Parc de la Petite Italie est un de mes parcs favoris à Montréal! C'est le lieux de rassemblement de tellements de petites communautés différentes dans le coin et tout le monde s'accueille avec le grand sourire. Peut importe l'heure de la journée, tu y retrouveras des gens de toutes sortes qui profites du beau temps en toute proximité de quelques-uns des meilleurs cafés et plus délicieuses pâtisseries en ville!",4,2/10/2013,Katherine B.,https://fr.yelp.ca/user_details?userid=4YDE_B5VWhCa8sbkUmEkVg,"Montréal, QC",Parc Petite Italie
64,"Très beau parc avec de belles installations, jeux d'eau, parc etc.. de tout pour plaire aux familles. Beaucoup de monde sur place (no COVID safe). Bel endroit mais j'y retournerai lorsque nous serons en mesure de se ""coller"".",4,24/5/2021,Genny S.,https://fr.yelp.ca/user_details?userid=YBJVuZ4gTMLV3DBjZ16s9A,"Blainville, QC",Parc Charbonneau
65,"Le parc se répartit entre l'île Sainte-Hélène et l'île Notre Dame. C'est sur la première que le métro vous déposera. Vous y trouverez des aires de pique-niques, un complexe aquatique (voir la revue), des aires de jeux pour les enfants, le fameux parc d'attraction de la Ronde, la Biosphère et bien sûr des kilomètres de balade au vert.Juste à côté, l'île Notre Dame, est plutôt orientée sport. Ainsi donc vous pourrez y faire du roller ou du vélo sur le célèbre circuit Gilles-Villeneuve, aller ramer dans le bassin olympique ou encore profiter de la plage et de ses installations nautiques.  A moins que vous soyez d'humeur nocturne, auquel cas vous serez plutôt attirés par le Casino...Le parc accueille et organise aussi de nombreux évènements tels que le Nascar, la fête des neiges, Osheaga, les Piknic Électronik et bien d'autres encore.Enfin, si comme moi, vous avez plutôt l'âme à roulettes, le parc offre un parcours cyclable de toute beauté. Deux façons d'y accéder : soit par le pont Victoria si vous êtes un sportif de niveau Warrior+ (la pente est très raide!), soit par la piste du canal Lachine qui commence pas loin du vieux port (suivre les indications pour la Cité du Havre, puis pour l'île Notre-Dame).  Quelque soit le parcours que vous choisirez vous pouvez être sûr d'avoir une balade très agréable avec en prime un très beau point de vue sur la ville de Montréal.Attention cependant : les stationnements sur les deux îles sont très onéreux. Prenez plutôt le métro.",5,10/12/2010,Virginie B.,https://fr.yelp.ca/user_details?userid=VYXa-WYWq8FaIUk_z1yj4A,"Laparade, France",Parc Jean-Drapeau
66,"J'adore les nouvelles installations , finalement une place acceuillante pour les concert à venir !!! Merciiii Montreal :)",4,27/6/2019,Pat M.,https://fr.yelp.ca/user_details?userid=qKpkRCPk4ycbllTfFcRbNw,"Montréal, QC",Parc Jean-Drapeau
67,"Meilleur endroit du monde pour les shows extérieurs et les gros évènements à Montréal! C'est sur qu'y aller sans qu'il y ait d'évènements, vous allez peut-être manquer d'activités, mais il y a la biosphère, un très beau parc, etttt la Ronde! :)",5,26/5/2017,Alix-Ann P.,https://fr.yelp.ca/user_details?userid=3H5Ty7TV7SZvZLa1oTUGDg,"Montréal, QC",Parc Jean-Drapeau
68,"C'est le fun car il y a toujours des activités  comme par exemple  , le picnic eletronic , le week-end  du monde  et le festival  de la  F1 ! Une belle ambiance   !",4,9/7/2017,Christel G.,https://fr.yelp.ca/user_details?userid=COSQAYt7Si3734b_LWQjvw,"Montréal, QC",Parc Jean-Drapeau
69,"Ahh que c'est beau au Parc Jean Drapeau! Site historique de Montréal, ce ""parc' est plutôt une grosse île sur laquelle on y trouve La Ronde, la biosphère et le site de plusieurs événements populaires comme le Picnik Électronik, Osheaga et Formule 1 (je pense - je ne m'y connais pas en course d'auto.) C'est aussi un bon endroit où aller pour prendre une belle marche et s'éloigner du trafic de la ville. En fait, sur le chemin de sortie (pour les voitures stationnées au P8), vous y verrez une des plus belles vues de Montréal. Seul petit bémol de cet endroit c'est le coût du stationnement et le temps de tortue que ça prend pour s'y rend. Prenez plutôt le métro pour moins de frustration et gardez vos sous pour de la barbe à papa entre deux tours de manèges!",4,16/10/2012,Marie-Pier R.,https://fr.yelp.ca/user_details?userid=6MM9Yqn7UBM8tmpSHQHAAg,"Sydney, Australie",Parc Jean-Drapeau
70,"Picnik spot le plus in pour les gens pauvre :)))) c'est tellement agréable, les gens sont beau et gentils!!!",5,4/10/2017,Tyffany D.,https://fr.yelp.ca/user_details?userid=b-_HDijUsP6FDzi_uRVBBQ,"Montréal, QC",Parc Molson
71,"Magnifique parc de Rosemont, le Parc Molson garde un charme particulier. Avec son Gazébo , il semble être tout droit sorti d'un rêve nostalgique. On peut apercevoir le fameux cinéma Beaubien ( Le Dauphin) à ses côtés. Il y a toutes sortes d'activité à faire toutes l'année! De la table à Ping Pong l'été jusqu'à la belle piste pour faire du patin à glace. Avec ses bon restos comme voisins on est sur de rien manquer pour le picnic!",4,27/6/2016,Jonathan Antoine R.,https://fr.yelp.ca/user_details?userid=S-lKvFfCZGCEKsAToJ86MQ,"Montréal, QC",Parc Molson
72,"Peut-être que je suis influencée par le fait que j'ai vécu à 2 coins de rue pendant 8 ans, mais depuis que je suis déménagée près du par Jarry, je m'ennuie tellement de ce parc. Pourquoi? Parce que l'été ses gros arbres feuillus, les quelques tables à pique-nique, la verdure partout en font un spot idéal, pas trop crowdé pour aller chiller au soleil ou à l'ombre en tranquilité. Et l'hiver, encore mieux! Certainement une des plus charmantes petites patinoires qui soit à Montréal disposée en sentiers et autour du gazebo. Il n'y a pas de location de patins, et c'est moins fréquenté que les patinoires classiques. À découvrir, vous tomberez sous le charme!",5,9/2/2015,Marie-Pierre L.,https://fr.yelp.ca/user_details?userid=frlKbObavggbdI6cWYO8XA,"Montréal, QC",Parc Molson
73,"Notre première visite au parc en Septembre 2017 nous a tellement plu que nous sommes devenus membres et revenons assez régulièrement. La première fois j'avais été impressionnée par la diversité des jardins, les thèmes, la propreté du parc et globalement le calme que l'on peut trouver dans certains recoins.Egalement le contenu des serres est très éducatif et parfait pour des visites avec des enfants.Nous participons a des evenements thematiques aussi tels que le bal des citrouilles pour Halloween est cela est vraiment bien organisé. Le café permet de manger sur place avec des aliments de bonne qualité et santé. Superbe terrase en été.Le festival des lanternes a l'automne est splendide.Un de mes lieux préférs de Montréal.",5,22/2/2018,Valerie R.,https://fr.yelp.ca/user_details?userid=bBzOlCXZKcwhmdITySeAhw,"Laval, QC",Jardin Botanique de Montréal
74,"Magnifique endroit pour aller marcher et contempler la nature et ce en plein dans la ville. C'est un bel endroit été comme hiver. Le personnel est sympatique et réponds aux divers questions. Il y en a pour tous les goûts et en tant normal, il y a divers activités et expositions. Je ne me lasse pas du jardin, et ce après plusieurs visites.",4,20/12/2020,Gaby R.,https://fr.yelp.ca/user_details?userid=85Jq6l707HWj2XpFw7qPGg,"Montréal, QC",Jardin Botanique de Montréal
75,"Vraiment un beau site enchanteur à visiter en famille, couple ou seul. Ce lieux de nature nous permet de s'évader l'instant d'une journée. Les prixSont pas mal élevé je trouve mais il faut croire c'est ce qui faut afin de conserver ce lieux aussi propre et en bonne état pour tous ces visiteurs ambulant. Il faut bien y allez au moins une fois dans sa vie mais si vous prévoyez y allez plus souvent je vous recommande de prendre la carte Accès Montréal qui coûte 8$ à chaque année et vous permet l'accès à plusieurs site comme celui si à moitié prix.Bref mettez de bonne chaussure car il y a beaucoup à voir et à marcher.",4,26/5/2019,Emilie I.,https://fr.yelp.ca/user_details?userid=4Tn7FjgPgCt-uPluEw1ynA,"Montréal, QC",Jardin Botanique de Montréal
76,"J'écris un avis particulièrement sur l'activité des lanternes, je sais que le jardin botanique regorge d'activités fascinantes et est devenu au fil des ans un incontournable des attractions du quartier, mais je dois malheureusement critiquer l'organisation défaillante lors de ma dernière visite. Nous sommes arrivés en famille (4 adultes et 4 enfants) au coucher du soleil pour entrer sur le site de l'exposition des lanternes dans les jardins extérieures. Il y avait déjà une file d'attente pour acheter nos billets mais après, ça avait l'air de bien se passer. Pourtant, une fois arrivés sur le site du jardin chinois, une attente monstre semble vouloir s'étirer pour toute la durée de la visite des jardins. Un employé mal informé nous indique qu'on peut passer par une autre entrée plus loin pour aller voir les jardins amérindien et japonais et nous pourrons ensuite revenir au jardin chinois à la toute fin. Nous avons suivi son conseil et sommes allés visiter le reste de l'expo qui fut bien mais qui ne vaut pas le prix d'entrée (ça coûtait 15,75$ par adulte, 8$ par enfant), selon moi. Une fois de retour pour finalement visiter le jardin chinois qui nous apparaissait être le plus impressionnant de l'expo, la file d'attente commence à des mètres plus loin que lorsque nous étions dans le circuit. Aucun moyen de se réessayer pour aller contempler la beauté des lumières typiquement chinoises à moins de tolérer l'attente évaluée à 2h30. Je ne comprends pas pourquoi l'administration du Jardin Botanique n'ose pas afficher complet quand il y a un certain nombre de visiteurs sur le circuit déjà. Les sentiers sont étroits, pas tous très adaptés aux poussettes et aux chaises roulantes et il faut qu'en plus on marche à pas de tortue pour voir une exposition extérieure. C'est un manque de jugement de leur part de faire entrer sans limite des familles pour une visite qui n'en vaudra pas le coût de cette façon. Ce serait plus sage, selon moi, de proposer aux visiteurs de revenir dans une période moins achalandée que de les faire patienter et qu'ils vivent une expérience négative en ces lieux.Je tiens quand même à préciser qu'un superviseur nous a réactivé nos billets pour une prochaine visite en raison de l'attente démesurée, service à la clientèle efficace tout de même.Cela dit, ça ne m'a pas donné envie d'y retourner de si tôt, du moins pas pour cette expo. Laissons la poussière retomber, j'y retournerai l'an prochain, un soir de semaine quand il fera froid pour éviter l'attente digne d'un nouveau manège à la Ronde.",2,25/9/2017,Marie-Ève L.,https://fr.yelp.ca/user_details?userid=jYl7vjnlAcfWDahBTVtA4A,"Montréal, QC",Jardin Botanique de Montréal
77,"Fabuleux !!!Compter au moins une 1/2 journée, (voir la journée entière si, comme moi, vous êtes passionné de botanique) pour parcourir les 10 serres et la trentaine de jardins à thème que compte le parc. Si celui-ci arrive au second rang mondial pour sa taille, il est de (très) loin le plus ludique de ceux que j'ai visité : les collections sont bien présentées, avec des explications intéressantes, souvent drôles; l'insectarium, avec sa très belle collection de papillons (entre autres !) ravira les plus petits, et vous pourrez même goûter les criquets grillés ou la soupe aux vers au café-snack. (Mais vous pouvez aussi dire beurk, les animateurs du musée sont là pour convaincre !)A noter également les expositions temporaires, de land Art mais pas seulement, qui jalonnent le parcours dans les jardins extérieurs.Même le restaurant a su me convaincre : sans être fantastique, on y mange bien et la terrasse ombragée est bien agréable l'été.Un gros coup de coeur donc, à ne pas rater !",5,24/8/2017,Jules D.,https://fr.yelp.ca/user_details?userid=_rehY7rtNKESj0mqQgMk0g,"Saint-Georges-sur-Loire, France",Jardin Botanique de Montréal
78,"Wouah! Grand, belles verdure, bien entretenu, le jardin regorge de mille et une belles choses! Les mozaïques cultures ont été le summum de ce que j'avais vu au jardin botaniques! Des immenses sculptures de verdure, très bien dessinées, toutes plus impressionnates les unes que les autres!Je vous conseille d'aller y faire un tour lors de la prochaine exposition!",5,3/11/2013,Vanessa M.,https://fr.yelp.ca/user_details?userid=jfUTkA8sIhiw5ahn9-9HPg,"Montréal, QC",Jardin Botanique de Montréal
79,"J'ai eu la chance de faire la visite en octobre alors que c'était la période d'halloween et des lampions. Vous vous demandez surement ce que c'est que cette période des lampions et bien c'est simple tous les ans Montreal en partenariat avec la Chine font une exposition de lampions fait à la main. Cette exposition est vraiment magnifique de nuit (le parc fait d'ailleurs des nocturnes pour cela). Je dois avouer qu'il y a avait vraiment beaucoup de monde avec plus d'une heure d'attente pour rentrer dans le parc mais cela valait le coup car c'est féérique et vraiment beau...J'ai aussi fait le parc de jour et je pense qu'octobre n'est pas le meilleur moment. Certes les arbres prennent de belles couleurs, les écureuils viennent vous dire bonjour mais c'est tout. Et oui comme l'hiver approche les fleurs sont coupé, rentré et il y a moins de choses à voir (même les bonzaïs du jardin japonais sont absents). Dans tous les cas je pense que c'est vraiment un beau lieu pour se balader et se reposer (même si le tarif d'entrée est dissuasif si vous voulez juste vous poser).Pour ceux qui le souhaitent avec l'entrée au jardin botanique vous avez aussi le droit d'accéder à la serre qui se trouve à l'entrée. C'est un endroit à faire selon moi car il y a des centaines de fleures et différents espaces (désert avec des cactus, bonzaïs, fleures tropicales...). Pour les fans de couleurs et de photo il y a de quoi faire de belles images.",5,19/2/2013,Matthieu P.,https://fr.yelp.ca/user_details?userid=AX7PN-tAH5vUO5KRbKEVZQ,"Montréal, QC",Jardin Botanique de Montréal
80,"Etes--vous tannés parfois du bitume, de la pollution et du bruit de la ville? Les enfants sont fébriles et vous n'avez pas de cours pour les laisser lâcher leur fou? Si oui, venez vous réfugier ici! Ouvert à l'année, le Jardin a toujours quelque chose à offrir aux amateurs de botanique et de grands espaces. L'été, on peut marcher tranquillement, s'asseoir près du lac, essayer de trouver la famille de renards qui peuple l'endroit, faire un pique--nique en famille. L'hiver, il y  a toujours les serres intérieures, au printemps, c'est le retour des papillons et l'automne, les lanternes chinoises éclairent le ciel de mille feux. Magnifique leg du frère Marie--Victorin, à deux pas du métro Pie--IX. Un must à voir à Montréal!",5,28/12/2013,Christine L.,https://fr.yelp.ca/user_details?userid=XblC-uuSuABr-woFwtHPmg,"Montréal, QC",Jardin Botanique de Montréal
81,C'est un endroit que je recommande lors des événements spéciaux (papillons en liberté ou lanternes chinoises). Un bel endroit où relaxer et déambuler à travers des centaines de variétés de plantes. J'ai été très impressionnée par la collection de bonsaïs.,4,21/7/2016,Elisabeth M.,https://fr.yelp.ca/user_details?userid=EMpjcN4Jf8ehkWUAwinnYA,"Montréal, QC",Jardin Botanique de Montréal
82,Toujours agréable de se promener dans les différents jardins. Le jardin chinois est impressionnant avec ses petits pavillons à visiter. Il y a celui avec le théâtre des ombres.  En mai on peut aller picniquer au jardin  japonais sous les pommiers en fleurs pour nous rappeler la floraison des cerisiers de Japon. Il faut réserver notre place. Les bonsaïs sont magnifiques. Ne pas oublier d'aller voir le jardin des sens. Ça vaut le détour.,5,22/8/2015,Violette Carole Q.,https://fr.yelp.ca/user_details?userid=-j3YZFnfE6-w-d_RovmFkQ,"Québec, QC",Jardin Botanique de Montréal
83,"Après une visite à l'insectarium, tout un aprem de détente au milieu des plantes. J'y suis allez pendant les mosaicsculpture c'était vraiment magnifique, malgré la foule de gens présents. Mais on s'est eloigné à l'autre bout du parc sous les arbres et là on a vraiment pu profiter même si il y avait un lointain bruit de voiture.Les différents jardins sont vraiment beaux, malgré que je soit un peu déçu par le jardin japonais.Ce que j'ai vraiment apprécié c'est leur collection de Bonzai qui est vraiment varié et impressionnante.",5,22/8/2013,Romain R.,https://fr.yelp.ca/user_details?userid=o5yDcEolR08ZhdhXjN1GTA,"Toulouse, France",Jardin Botanique de Montréal
84,"- A voir absolument en Septembre/octobre: lampions chinois dans le jardin Chinois. Magnifique!- Très grand (l'un des plus grand au monde)- Entrée payante et assez chère (16 dollars)- Loin du centre ville (y aller en métro, 20 minutes du centre environ) (Voir photo ci-dessous)  (Voir photo ci-dessous)",4,25/9/2011,Monsieur R.,https://fr.yelp.ca/user_details?userid=7PA52UC9tsFU_b0LWrvAHA,"17ème arr., Paris, France",Jardin Botanique de Montréal
