,Comment,Rating,Rating Date,Profile Name,Profile Link,Profile Location,Place
41,"Location: On Queen Mary, east of Décarie Boulevard. The closest subway stops are Côte-des-Neiges (Orange) and Snowdown (Blue).The Place: Even if you're not religious, this is still worth a visit. Situated at the top of Mount Royal, you can see the dome from a distance on a sunny day - but when you're actually AT the Oratory, the view of the city from the lookout is spectacular. Architecturally, this is a beautiful place. The church itself is nothing special to look at compared to Notre-Dame or some of the churches I saw in Italy, but the energetic pull of the place is something else. You will see many a devout person attending mass here, lighting candles for a loved one or, more importantly, making their pilgrimage to the oratory, from the bottom of the parking lot, up the stairs, on their knees. No, I'm not kidding. St. Joseph's Oratory was home to the now famous Frère André, who was known to heal the crippled, the paralyzed - you name it. You will find walls filled with crutches inside the church, as a testament to all those he healed. You can also visit his teeny tiny home, and see the sacred room where his heart is kept. No, I'm not kidding. Additional info: They have a large gift shop for those who want to buy rosaries and other religious goods, including holy water.Price point: I personally don't remember ever having to pay to access the oratory.",5,8/8/2014,Ann T.,https://www.yelp.com/user_details?userid=YVaONBBT9lSJQwBPWCB0qQ,"Montreal, Canada",L’Oratoire Saint-Joseph du Mont-Royal
42,"Avoid coming on Sundays - it's incredibly busy! On another note, beautiful views, has both modern yet traditional architecture which makes it very beautiful! You usually have to pay for parking, so be prepared.",4,4/2/2015,Jessica M.,https://www.yelp.com/user_details?userid=u4iBXHU_ZCUIXymxkcsHdA,"Vancouver, Canada",L’Oratoire Saint-Joseph du Mont-Royal
43,We were here over the Thanksgiving weekend(American) and we got chills just staring at the building. It is gigantic and beautiful!! We arrived too late so we did not have enough time to see each floor however during our 1 hour 30 mins stay it was just breath taking. No words can describe how beautiful this place is. You must visit this place when you are in Montreal. Also the view from this place is spectacular.,5,11/30/2015,Amy S.,https://www.yelp.com/user_details?userid=VSHtjPtSM8KmZ8dK08AG6Q,"Irvine, CA",L’Oratoire Saint-Joseph du Mont-Royal
44,"After seeing the Olympic Stadium, Old Town Montreal, and now there is the one historic church of Montreal, Canada that... I  thought that, I would not see this old historic church and it was a part of our Montreal tour which the day fell on a Sunday... When, I first walked inside to the St Joseph's Oratory... I have to say that this church is really really old with the old traditional style brick settings in some areas inside of the St Joseph's Oratory... If I was to go back and revisit Montreal...The St Joseph's Oratory is the one place that... I don't mind revisiting again and a very historical landmark of Montreal, Canada!!!",5,5/30/2013,William B.,https://www.yelp.com/user_details?userid=bXwZ86LHDjW2iEAQcPPDtQ,"San Francisco, CA",L’Oratoire Saint-Joseph du Mont-Royal
45,It's a really old Catholic Church with a phenomenal view of the city. I walked here from my Neiges (neighborhood) Airbnb. Worth the trip for a panoramic view of city.,5,6/9/2015,Ian J.,https://www.yelp.com/user_details?userid=rld4U_k0IheJTHkz99FIyg,"Seattle, WA",L’Oratoire Saint-Joseph du Mont-Royal
46,"We took a short walk here from the place we were staying around 11 at night. Wow! It was incredible. Neither my boyfriend or I are religious, but we wanted to see the oratory as it is touted to be one of the largest churches in the world. It was beautiful. Would have been nice to see it in the daylight but our evening stroll up to the top was pretty magical and we enjoyed being the only ones there. There was something very special about the night there. We would have liked to have been able to see inside, but wouldn't trade our private night time stroll on the grounds - very cool! I would highly recommend checking this place out, it's quite humbling.",5,11/18/2014,Leandra Y.,https://www.yelp.com/user_details?userid=B3NgjYKlyy9OW43JsgBMHQ,"Victoria, Canada",L’Oratoire Saint-Joseph du Mont-Royal
47,"Looks very impressive from the outside, but I was disappointed on the interior of the main part. Very blah. Go down to look at the heart of the guy that started it. Creepy!Also, we were approached by people outside asking for money. One guy had a whole story about his wife having cancer and how he needed help. I wanted to tell him to go to the church and ask for help. I think he was just looking to scam tourists.There are much better churches to visit in the area including Christ Church Cathedral.",2,12/26/2012,Sarah L.,https://www.yelp.com/user_details?userid=d-Gqlej30b9jgRQKWJe4yw,"New Britain, CT",L’Oratoire Saint-Joseph du Mont-Royal
48,"Last weekend was my first visit to St Joseph's even though I've been coming to Montreal since I was a kid. I'm not a religious person so this place didn't have the same effect on my as it would for say, a practicing Catholic. The architecture is nice and seemed very modern on the inside considering it was built in the late 20's. It's a very large building with lots of different chapels. There's always a mass going in one of them somewhere. The main cathedral is over-the-top big and I'm assuming is supposed to make you feel small compared to the hugeness of the catholic mafia... err I mean, god.Since we went in winter, the gardens and other outdoor areas were closed for the season so I didn't get to see all of it. Overall, for me, it was a nice building and I took nice photos.Oh and don't miss the hardcore pilgrims climbing the stairs on their knees! Crazy!",3,12/14/2011,Steeven L.,https://www.yelp.com/user_details?userid=Mvs4_S_Klo-aiR12keyAYQ,"Toronto, Canada",L’Oratoire Saint-Joseph du Mont-Royal
49,"St. Joseph's Oratory is a breathtaking sanctuary built by the newly canonized Saint in the Catholic Church, Brother Andre, in dedication to St. Joseph. I've visited the Oratory many times, and each time the grand splendour of the building grasped me. Many stairs are to be climbed in order to enter, or you can drive up- the Oratory is placed in a high hill. Inside, the atmosphere is quiet & spiritual. Pilgrims are in prayers and Catholic Mass is held within the crypt of the church many times a day. There is an info desk where you can pick up an ""arrow guide book""- $2, in order to give yourself a tour without getting lost.What you'll find in the Oratory:The Lamp Hallway- This is a warm, dim-lighted hallway with over thousands of vigil lights that you can light for $1. This hallway has many people in prayer.Brother Andre's Tomb- Connected to the lamp hallway, rests the remains of Brother Andre who died on Jan 6, 1937. Here also, people are silent in prayer and veneration towards the newly canonized saint.The Crypt Church- Simple yet beautiful, this is the main place where the services are held throughout the day. I couldn't help but notice the beautiful statue of the main alter of St. Joseph and the marble and oak used in the crypt, very beautiful.Terrance on the Roof- The Oratory has a huge terrance that allows people to have a panoramic view of all the North-Western area of Montreal. You can see the Laurentian Mountains, lake St. Louis and St. Lawrence River. This is a must see and is breathtaking!Brother Andre Wax Display- There is an exhibit showcasing Brother Andre's doorkeeper's lodge, office, hospital, and his preserved heart!The Way of the Cross Garden- A beautiful garden on a hill shows off the natural environment and beauty. As you climb the hill, you see marble religious statues depicting each station of the cross. This garden is outside but attached to the Oratory.The Museum- For around $4 (adult fare) you can see the museum that has an impressive collection of religious art from the Renaissance period, and so much more.There is so much more: Brother Andre's room, original chapel, the souvenir shop (great variety of religious articles, medals and more for very reasonable prices), the cafeteria (offers full course meals), and the Carillion- largest church bells in North America. I had the opportunity to hear them before Mass, the quality and sound of the bells is outstanding!The entire Oratory staff is kind and helpful. The grounds and Oratory itself are maintained very well. I can't wait to come back here again!St. Joseph's Oratory is visited by pilgrims around the world in the thousands each year. This is truly a must see in Montreal!",5,2/3/2011,Masha B.,https://www.yelp.com/user_details?userid=sMhvlIPGLUlRA7QsWlqBOg,"Toronto, Canada",L’Oratoire Saint-Joseph du Mont-Royal
50,"We took advantage of UA's weekend special to visit Montreal over the weekend.  The weather got bad after we book the trip and hotel.  It was raining most the days we are in Montreal.  After taking the bus tour to Quebec in the rain on Sunday, we planned out two different trips for Monday.  One for rain one for no-rain.No rain when we got up so we walked from our hotel and took bus 165 from Guy street to go to the St. Joseph's Oratory.   I used Google map to plan out the bus/walk trip.  It was a lot nicer to walk on Rue Sherbrooke because you pass by a lot of museum and hotels than Boul De Maisonneuve.  The bus ride was not bad.  We met other people who also on their way to the Oratory.  The bus driver told us when to get off and how to walk to the Oratory.  You can also see the tall Oratory when you get off the bus.  Bus 165 did not drop you off in front of the Oratory.  Bus 166 and 51 are the one in the front of the Oratory.When we took the 3.5 hours Montreal bus tour on Saturday afternoon, the tour guide told us there were a lot of steps to go up to the Oratory and it is not recommended.  We had choice between Oratory ($5) and the Botanical Garden ($17.75).  Since it may rain so I picked Oratory.   I learned from past touring experiences it is better to take the ""road"" for car not the stairs for people from our Quebec trip.  I saw the ""shuttle"" sign as soon as you got into the gate at the Oratory next to the info center so we took the shuttle up to the Oratory so I did not have to walk any steps!The Oratory only had 3-guided tour ($5) per day, one at 10 and one at 13:30.  We got there at 10:40 so we paid $2 for a self-guided book.  You can also get a free map if you don't want to buy the book.  I paid $0.50 for a bottle for the holy water near the entrance where the shuttle dropped you off. The inside is a little dark so you cannot really read the book.  We ended up just walk around where we wanted to go without using the map or the guide book.   We found #9 The Way of the Cross and the Gardens of the Oratory right the way.  This was a total surprised since we only expected to see a church not a garden for our trip.  The pool/fountain was closed for cleaning.  A lot of up hill walking, no steps!  I was so happy we took the shuttle so I saved my legs for the garden.My daughter loved #7 The terrace on the roof.  She was able to take a lot of different photos of Montreal with her fancy camera.  This is a good place to read the guide book so you will not miss any exhibits and learned about the history.  I made the mistake until we got home and read the book.Warning - #8 Display-Brother Andre because they have ""The heart of Brother Andre"" on display there!  We were glade we missed this.We took the ""road"" and ""steps"" on our way down so it was not so bad on my legs.  We took bus 51 across the street from the Oratory and got off at the Metro stop to take the orange line (Montmorency direction) to Old Montreal - Place-D'Armes.This experience is very different from Notre Dame.  This was my favorite place to visit in Montreal so don't be scared off by the tour guide about the 100 steps to the Oratory!",4,6/17/2013,Jul W.,https://www.yelp.com/user_details?userid=WY-kbfhVHp_ZOGxxsc5Ctw,"Scottsdale, AZ",L’Oratoire Saint-Joseph du Mont-Royal
51,"Driving in from the south, the imposing dome of St. Joseph's is visible from 20 km out - the first visual confirmation that you're getting close to Montreal. For a tourist, this hulking presence is almost impossible to resist, and all the guidebooks confirm that the church is a Top 10 attraction, so of course you make time for a visit. As you pull into the parking lot, picking your way through tour buses packed with pilgrims, you're struck again by the sheer mass of the building perched atop one of the highest points in the city. As you climb the interminable stairs up the side of the mountain, you start to anticipate the architectural beauties that await you at the summit. Several hundred calories later, you finally enter the sanctuary, ready for a payoff that never really comes. Turns out the ooh's and ah's of St. Joseph's are mostly generated down below. At the top, the views are endless, but not especially awe-inspiring, because you're looking away from the Montreal skyline. And the inside of the church is nearly Spartan in its simplicity, with very little to distract your eye from the huge dome overhead. What little effort is made at decoration tends toward a monochromatic, slightly depressing style with a nod to Chagall.",2,9/2/2014,Robert J.,https://www.yelp.com/user_details?userid=qVAXmPLZMyTxONGIrS3gyg,"Long Island City, Queens, NY",L’Oratoire Saint-Joseph du Mont-Royal
52,"Feeling pain in those knees? Can't walk straight due to back pain? There's a room in the oratory covered with crutches from the thousands of people who have made pilgrimages and was purportedly cured. But if making your way up 100 steps on your knees is not your thing, take the escalator and enjoy the view from this gorgeous basilica. The church museum has a display of nativity scenes from all over the world....France is ultra modern, Martinique was all coconuts and China looked like it belonged in a fish tank. There's also a display of select scenes from the life of St. Joseph and the reliquary houses the heart of Brother Andre. And you thought the occult was weird.",4,8/8/2008,Cha Cha W.,https://www.yelp.com/user_details?userid=LxMqeUiRPibM4N9uUti2wg,"Boston, MA",L’Oratoire Saint-Joseph du Mont-Royal
53,Loved this place! I went Saturday night and couldn't go all the way to the basilica since it was already closed but liked it so much that I came back on Sunday and was so lucky to be there at mass!I jus loved the place and the feeling of being there! Beautiful and magnificent place! Definitely a must!,5,7/10/2016,Marianne A.,https://www.yelp.com/user_details?userid=_-PNpl5A1i_4z0YA5eM-7Q,"Theater District, Manhattan, NY",L’Oratoire Saint-Joseph du Mont-Royal
54,"A staggering work of architecture, it would be worth climbing up the stairs on your knees to see it... which you can do, actually.The Oratory has a commanding view of Montreal, a beautiful secluded path that guides you through the Stations of the Cross, and a well-manicured series of gardens.  Even if you are not there to appreciate it on a religious level, you'll find something aesthetically moving.The interior is not nearly as impressive as the external architecture, with grand, flat walls instead of the ornately carved ones you may find in a similar cathedral in France or Italy.  Still, the sheer size of the place when you're under the dome is enough to give you the kind of goosebumps you'd expect.Regardless of the length of your stay in the city, find a way to get to the Oratory, particularly if you're a religious type.",5,7/26/2009,John S.,https://www.yelp.com/user_details?userid=sO8A8Vltrn-7HPlIvGwXTQ,"Somerville, MA",L’Oratoire Saint-Joseph du Mont-Royal
55,"My vacation pictures can be categorized into three categories: - Pictures of Fountains- Pictures of Statues- Pictures of ChurchesIts almost a Pavlovic response when I'm in a foreign city and I see one of the above (I automatically take my camera out and snap, another one for my collection).  St Joseph's is not a well known attraction in Montreal, but it should be.  It reminded me of Sacre Coeur in Paris - its a large domed church on a hill with a nice view.  Parking is $5 and admission inside the church is free (as it should be).  Admission to the church museum is $4, but it did not seem interesting.  There are a lot of places to explore and take great pictures (inside the church, garden, view from the top, view from the bottom, etc).  If you look carefully on the premises, you can find my vacation picture trifecta: church, statute, and fountain.",4,5/6/2011,Hector M.,https://www.yelp.com/user_details?userid=-A8NWVsLSAQX_XTqt4WPmg,"Ladera Ranch, CA",L’Oratoire Saint-Joseph du Mont-Royal
56,"Grand cathedral way up a high perch on Mont Royale.  Being Canada's largest church, I guess I was expecting something a bit more ornate inside.  Completed in 1967, it's a modern basilica and it completely feels that way.  The exterior is impressive.  The inside completely has a modern feel to it.  Getting to this landmark isn't easy either.  It's far from downtown by metro or bus.  You can take the 165, 166 or the 51.  By metro you take the blue line to Côte des Neiges.  Once in front if the cathedral, you'll panic once you see how high up it is.  Don't worry, there's a shuttle that'll take you up to the entrance.  Once inside, there are escalators and elevators so it's well equipped for all persons.  The shrine of St. Joseph is awesome.  The prayer candles light up the room and they're absolutely my favorite part of the cathedral.  Then there's the Votive Chapel, Tomb of St. Brother André, Crypt church and the basilica.  Again, it's modern but still very beautiful.  Once outside, there are the gardens but since it's on top of a huge hill, it's very steep.  Admission is free unless you're doing a guided tour which is only $5.  This is definitely worth a stop over when in Montreal.",4,7/12/2015,Anthony G.,https://www.yelp.com/user_details?userid=AvNmiWFeRlGg5LrhcSj6MA,"Nesconset, NY",L’Oratoire Saint-Joseph du Mont-Royal
57,"A completely different experience from Notre-Dame in the old section of the city near the port, but also a must-see destination in Montreal.This church was inspired by now sainted Andre Bessette who was a poor and not well-educated humble French-Canadian priest who devoted his life to helping the poor and the ill.  Many came to see him to be cured of their ailments.  Bessette started his work from a small wooden chapel, which is still there, and donations came in which allowed the Oratory to be built.The Oratory is in Cote-des-Neiges, slightly northwest of Centre-Ville, and it essentially shares the mountain in the middle of the city with Parc Mont-Royal.  It is an imposing structure, atop a big flight of stairs.  However, the parking (no longer free, so no Oratory visit last time) also climbs up to the sides of the complex and there are ways to get into the complex at grade, without stairs.  Its cupola is reportedly the 3rd largest umbrella dome in the world, and maybe the largest cupola in Canada.  The place holds some kind of record in Canada. The interior of the main church is solemn and the simple geometric beveling inside indicates an art deco style (not as in Miami Beach, but just art deco).  The main church is extremely tall, somewhat plain, and very quiet.  For a more intimate experience, the crypt church below is where most Masses are celebrated and it's a lot less ominous because of the much lower ceiling.  Masses are held in, at the very least, French and English.  There are some interesting things here, such as the huge staircase of candles in one of the wings, the museum, and the models of the church.As for the non-religious aspects, there are incredible views from the various terraces of the church.  Mind you, the mountain blocks the view toward the city, but one can look at the northern half of Montreal and all its northern suburbs beyond.  From up there, everything seems very quiet and still.  Generally, I don't like church gift shops, but this one is airy and has a lot of good tourist and/or religious articles you might buy.  There is also a cafeteria on site and, thankfully, it is very low-key and informal.  In general, the feeling here is very peaceful, so it's a shame they started charging for parking because a visit to the Oratory while in Montreal was always calming.",4,5/4/2013,Robert G.,https://www.yelp.com/user_details?userid=_K9sKlA4fVkWI4hyGSpoPA,"Clackamas County, OR",L’Oratoire Saint-Joseph du Mont-Royal
58,"St. Joseph's Oratory is quite a sight to see in person. It's massive and spectacular. The best place I truly enjoy here is the hallway with lit candles. The many crutches hanging on both sides of this hallway has some significant meaning, The views of Montreal from the upper levels is amazing and a great photo opportunity.The downside of this place is that over the years with so much popularity, it has become more commercialized and seem to capitalize on visitors for money. But this is a religious free location and everyone is welcome to visit.",4,9/4/2013,Harjit D.,https://www.yelp.com/user_details?userid=HFFSMBta_aEkLcyDOVfF3w,"Milton, VT",L’Oratoire Saint-Joseph du Mont-Royal
59,"Beautiful catholic building with amazing views. I've seen it a handful of times in the past when younger, but this visit I finally discovered the escalator and elevator. The votive chapel was solemn and we got holy water from the visitor's center. Purchased some items from the gift shop that were nice and I've never seen before.",5,8/28/2015,Nitin P.,https://www.yelp.com/user_details?userid=VPnLvwiC1uYvRs0xoLm3-w,"Tinton Falls, NJ",L’Oratoire Saint-Joseph du Mont-Royal
60,"St. Joseph's is a massive, gorgeous church. Aesthetically beautiful and a must-go tourist spot. Climb the bazillion stairs if you dare but you won't be sorry. Views from the top are exquisite. Also, definitely make sure you tour through the Garden of the Stations of the Cross. Breathtaking even for nonreligious heathens like me. Definitely go inside and tour the basilica too if you can. Lovely and what a sight to see!",5,7/22/2009,Kim K.,https://www.yelp.com/user_details?userid=ir689oBNmrJXOspb4yq_Jg,"Somerville, MA",L’Oratoire Saint-Joseph du Mont-Royal
61,"This is only a three star for me. I'm not religious, so I didn't have the spiritual connection that some of the other visitors might of had. Also, this felt like a smaller version of the Basilica of the Sacré Cœur in Montmartre, Paris.With that being said, this basilica offers a fantastic view of Montreal. Definitely take a gander at Brother Andre's heart that is on display. I think that was the first time I've seen a human heart D:",3,8/9/2011,Lisa C.,https://www.yelp.com/user_details?userid=qlaVQkSxKcqfHJhoZU3rKg,"San Gabriel, CA",L’Oratoire Saint-Joseph du Mont-Royal
62,"You can spot this monument from miles away when you drive into MontrealYet, it remained elusive for me, and I got there late in the afternoon, my journey there was longer than required, I should have taken a train to Station Cote-des-neiges. but ended up walking 1/2 an hour more than I needed toWhen I got there, the view of the Oratory was amazing from up close as much as it loomed over the skyline driving into the city",4,5/14/2013,Chau G.,https://www.yelp.com/user_details?userid=mLR4xAiTkN9MQTj2qFyEQg,"Sydney, Australia",L’Oratoire Saint-Joseph du Mont-Royal
63,"Fantastic view of Montreal from St Joseph's...make sure you climb up to the terraces and explore the huge church.  I'm not religious so I mostly visit churches for historical or architectural curiosity, and this church falls into that category.  The area with all the canes and crutches (from those who had visited and were healed) is a bit awe inspiring.  This church is a little farther from all the touristy parts of Montreal, but it's just a couple blocks away from the subway so it's convenient to get to.",3,7/31/2012,Lucy W.,https://www.yelp.com/user_details?userid=oQwFLohuwcJYMd0WhCph-Q,"Atlanta, GA",L’Oratoire Saint-Joseph du Mont-Royal
64,"AMAZING! Free attraction you MUST see, No matter the religion! Gorgeous views from the top floors. Make sure you walk through the gardens. It is breathtaking.",5,8/18/2013,Catherine C.,https://www.yelp.com/user_details?userid=VmX2qZ6bcIqeM0JhywdUOQ,"Elizabeth, NJ",L’Oratoire Saint-Joseph du Mont-Royal
65,"Perhaps it should be called St. Andre's Oratorio now that he has been canonized but I'm sure he would be too humble to want this.  While not especially old, there is a lot to see at this religious site.  In general, I find the interior of the main church actually is the least interesting part - it is beautiful but quite plain.  If you go, take in the other portions, or do so on several visits.   These include the charming little chapel that Brother Andre originally set up; a museum of religious art (changing exhibits), a crypt church which was obviously completed before the main one and has more traditional stained glass; a hauntingly beautiful hall of votive candles; a way of the cross; a grotto and a carillon.  On top of everything, the view is spectacular.While I am an atheist I did find this to be a very impressive place.  I would withhold five stars simply because I do believe that as far as Catholic churches in North America go, I'd rank both the basilica of St. Anne-de-Beaupre and the Cathedral of St. Louis (in St. Louis, MO) as just a bit more impressive from an artistic standpoint.",4,10/2/2012,John F.,https://www.yelp.com/user_details?userid=j6Kv_wLQzZMWobLIyijX3A,"North York, Canada",L’Oratoire Saint-Joseph du Mont-Royal
66,One more star than I gave Notre Dame Basilica because I felt like this place was much more impressive. It's HUGE and you have a lot of freedom to explore and look at everything. The pilgrims going up the steps on their knees is something I've never seen before. Definitely worth a trip out to see if you're visiting Montreal.,4,7/12/2012,Tiffany L.,https://www.yelp.com/user_details?userid=vJ9GXhmGZhpZA_HSt4VhGA,"Charlottesville, VA",L’Oratoire Saint-Joseph du Mont-Royal
67,"Ahhh...what an amazing view of the city.  I am in montreal a lot for work but only got to see this site at night...but still, what an amazing view of montreal.  Definitely a must in the summer, day or night.Can't wait to see the oratory too :)It has become one of my favourite current, and must do visit to montreal :)Ryan",4,10/8/2011,Ryan F.,https://www.yelp.com/user_details?userid=2wlff1JIXShUQJ7_m1HXkQ,"Etobicoke, Canada",L’Oratoire Saint-Joseph du Mont-Royal
68,"Recently on a pleasant April Saturday,I visited the Oratory of Saint Joseph.This holy site was originally built in 1904 under the auspices of Brother Andre,but  completed many years later.This house of worship has magnificent exterior and interior architecture.On the premises,there is a small museum featuring devotional theme art.I appreciated the fine dioramas there by Joseph Guardo,a 20th Century.artist.I also saw at the small devotional theme art museum a fine Tenebrist painting by Belgian Master,Pieter Van Schendel and a  more recent fine artistic creation made of aluminum by Lucy Blanchette(""Oratory of Saint Joseph"").For those of us without cars,the Cotes Des Neiges Metro Station is very close to this holy site.",5,4/28/2016,Barry I.,https://www.yelp.com/user_details?userid=iZRMrUNCqWMGAU18UzWIOw,"Coconut Creek, FL",L’Oratoire Saint-Joseph du Mont-Royal
69,"This was the first place I visited while in Montreal.  I didn't grow up Catholic or attend a church with a giant building so every time I visit churches like these, I'm at least a little amazed.  We did a lot of random exploring throughout the church.  I'm not going into detail about each place that we went to, but I think it's definitely worth exploring the entire building.  As I've been looking at attractions in Montreal, this definitely should be a lot higher on the list. The view of the city from here is absolutely beautiful especially at sunset.  For any visitor to Montreal, I definitely think this place is worth the visit.",4,6/6/2012,Randy S.,https://www.yelp.com/user_details?userid=ITZU9bz9CY_laMqK4hZrvA,"Hartville, OH",L’Oratoire Saint-Joseph du Mont-Royal
70,"Calm, serene, quiet, beautiful. Lots of steps which can be challenging in winter (my wife and I went on a day that it was below zero outside following the largest snowfall in MTL in around 40 years) but it was well, well worth it.",5,11/21/2014,Adam M.,https://www.yelp.com/user_details?userid=JdGq1j41K6pdfmjahrc2Ww,"Schenectady, NY",L’Oratoire Saint-Joseph du Mont-Royal
71,"Hailing from a strict catholic background, I've seen my fair share of grande churches. I clearly had an expectation upon the drive to St. Joseph's Oratory. Let me say that I was indeed impressed by what stood before me. It is a magnificent work of architecture only minds ahead of their time dream up.  There are many ins and outs, floors, rooms and grottos located within its majestic walls.  Masses, concerts and prayer celebrations are held here as well.  It also houses the tomb and heart (literally) of Brother Andre. In their candlelit quarters, you come upon the Stations of the Cross. From the upper levels you can catch an awe inspiring view of Montreal. You realize this is a truly beautiful city sparked by so much history.I could think of adjectives all day to expound on how magnificent the Oratory is, inside and outside of its great walls, but I think you catch my drift...",5,8/31/2010,Rho L.,https://www.yelp.com/user_details?userid=P6_r7O8zEjnxTSBkS6WYfg,"Chino Hills, CA",L’Oratoire Saint-Joseph du Mont-Royal
72,"What an absolutely beautiful and gigantic place! St. Joseph's Oratory is a gorgeous church that's built upon Mount Royal and is Canada's largest church. It basically has three sections. The first section (the one closest to ground level) is a very simple church, though it's quite long. There is a very nice section off to the left of the church where there are large areas of candles for offerings. The second level of the church houses a museum (which requires a fee) and a nice (free) section dedicated to (Saint) Brother Andre. The top level is the basilica, and it's the most massive church I have ever been in; you truly can't appreciate the size until you walk through it. From the top level, you can walk outside and visit the small chapel of Brother Andre as well.The church is very peaceful and the view from the top of the church, looking over all of Montreal, is quite amazing. It's definitely a place you have to visit while you're in Montreal, whether you're religious or not.",5,6/20/2013,Kevin B.,https://www.yelp.com/user_details?userid=z3n4lF8oWYahp-3Hx56d7A,"Nashville, TN",L’Oratoire Saint-Joseph du Mont-Royal
73,"Really enjoyed this venue.  It is a large and spectacular basilica.  Enjoyed it more than Notre Dame in the old Montreal.  They have a great garden to walk through and they only request $5 for parking as opposed to charging entry per person like Notre Dame.  The view here is also spectacular and honestly, we are so over the gaudy gold alters of other churches.  This is more humble and has its own qualities.  There is also a separate chapel that Frere Andre built next to the large basilica to see and when we went, it wasn't crowded at all.  Very much worth the trip.",5,8/21/2016,F O.,https://www.yelp.com/user_details?userid=OCBlmyO1xLb2hSE7KQqm6w,"Irvine, CA",L’Oratoire Saint-Joseph du Mont-Royal
74,"This is a huge church.  I'm told it's the biggest Catholic church in North America.  We stopped by just for a visit and walked around.  It's humongosaur.  Definitely not as fancy and elaborate as all the churches I've seen in Europe, but it's definitely one of the biggest.  There are a ton of stairs to climb up, which we bypassed because we drove up to the top. Up the stairs inside the church they have Brother Andre's heart housed in a glass case across from scenes of St. Joseph's life.",3,6/30/2009,Kris L.,https://www.yelp.com/user_details?userid=S0Pji5ZPQwlolC7vlq1lug,"San Francisco, CA",L’Oratoire Saint-Joseph du Mont-Royal
75,"Surely one of the largest and most spectacular religious structures in North America. Situated atop Mont Royal, it boasts a gorgeous view. Fascinating stories about Brother Andre (now canonized) -- I wonder what he'd think of his tiny chapel now.   It's a stunningly contemporary design inside, and the organ is amazing. The votive chapel is lovely, and directly behind it is Brother Andre's tomb (his heart's located elsewhere in the building) and a glimpse at the part of Mont Royal the oratiry was built into. The lame crawl up the stairs to the oratory, and the crutches and canes displayed in the votive chapel attest to the faith of those visitors.",5,6/17/2014,Richard H.,https://www.yelp.com/user_details?userid=-KduD3wwydWDq2GrODh2tw,"Indianapolis, IN",L’Oratoire Saint-Joseph du Mont-Royal
76,"The Oratoire Saint Joseph is quite a landmark, as it can be seen from incredibly far away across Montreal. But Getting up there can be a hassle if you're a pedestrian, and once you do make it up, the chapel inside is very lean. There is nothing to see. No art, no decorations, nothing at all except high white walls and dark wooden seats. I'm sure they're impressive in their own way, but being European I must admit that after having done the climb once, I was massively disappointed! They do have a very popular Christmas service, but I haven't been to it as I am not Catholic. On the other hand, the view from above the observatory is delightful, and a place I would definitely go visit again. To get there you need a car and a very good knowledge of the back streets of the Mount Royal, but it's definitely worth it.",2,11/18/2008,Sophie E.,https://www.yelp.com/user_details?userid=nD-jmtxTaLuimmYpwlQ3ZQ,"London, United Kingdom",L’Oratoire Saint-Joseph du Mont-Royal
77,"A wonderful place to visit. The grounds are lovely and there's a great view from the church. We didn't find the steps to be bad, but we are in good physical shape. Free to visit. The inside of the church is beautiful and quite different from some of the other notable churches in Montreal (such as Basilique Notre Dame). There is also a lovely stations of the cross garden that is worth seeing as well. We had a great visit and I would highly recommend visiting.",5,8/23/2015,Vida E.,https://www.yelp.com/user_details?userid=kd3xUj62DLt4FTpjg6AhPA,"Portland, OR",L’Oratoire Saint-Joseph du Mont-Royal
78,"Several years ago I visited the Oratory.  I heard mass in the crypt church, lit a candle among thousands in the hallway, enjoyed the mural to St. Joseph patron of Canada, visited the different exhibits (including the nativity scenes and miraculous sites in Quebec).  I also purchased holy oil from the store, and, enjoyed lunch in the cafeteria,  I loved the view of Montreal.  I was overwhelmed by the large sanctuary.  I was thrilled to hear that Brother Andre had been canonized.  This is a place every person should see, religious or not.  They will benefit in some way.Gail OsburnWashington, D.C.",5,8/21/2013,Gail O.,https://www.yelp.com/user_details?userid=SpgKqYUCiiUS_JqmZiLP5g,"Washington, DC",L’Oratoire Saint-Joseph du Mont-Royal
