,Comment,Rating,Rating Date,Profile Name,Profile Link,Profile Location,Place
45,"I normally wouldn't visit a garden in November, but it was open and I've enjoyed visiting in the past.Unfortunately, many major areas were completely closed, including the entire Japanese Pavilion. Maintenance staff were everywhere, often driving vehicles around and operating loud machinery. Very few flowers were on display.And yet, I was charged the full price of a ticket.Frankly, they have no business charging admission during this time of the year. After buying my tickets, I was dismayed to see that no one was actually at the gate to check tickets; people were just walking in for free. I felt severely ripped off.",2,11/11/2018,Matt R.,https://www.yelp.com/user_details?userid=uI6ULkUj4BRWhQDaDBPMfw,"Toronto, Canada",Jardin Botanique de Montréal
46,"Reviewing this long after a day spent here it's gotta be said if you haven't been here whether you're a local or out of towner you must go here. If you're gardener or have even a slight interest in plant life you must go. There are countless species of plants in the world, I'm certain a large portion of them are here and what's great is so many of the plants and gardens are not native to the region and some not even the continent giving you a chance to to see jungle, desert and mountain Flora and fauna and much more. A day could easily be spent here and you could write a review about it spanning pages. Inside and out there are many exhibits to see and learn about. Out on the grounds there is much to explore too - dozens of flowers, an insect exhibit, even weeds and poisonous plants it's all here. I'd recommend to the old and young, local and foreign. Great experience.",5,9/17/2017,Marcus S.,https://www.yelp.com/user_details?userid=m5fNVWQFfgOj-sAXBxeBSw,"South Orange, NJ",Jardin Botanique de Montréal
47,"If you are into botanical gardens, this one is stellar. They say allot 2-3 hours for your visit. I would say 3-4 if you're photographing lots of flowers and plants and want to take the tram through the Arbor.",5,8/2/2019,Jo A.,https://www.yelp.com/user_details?userid=xtkUpRocYbhj7mr1u35A8g,"Colonialtown North, Orlando, FL",Jardin Botanique de Montréal
48,"TEN STARS. If you enjoy lots of walking and enjoying nature, flowers & animals- we spent the entire day here with family!When it started to rain, we kept dry in the Insectarium...which was absolutely AMAZING.(If you only have a few hours and are in a rush- I don't recommend this place, because there is just too much goodness to soak in. BUT, if you must, go to the Insectarium, the greenhouse and at least the rose garden.)The food at the restaurant, we had soup and sandwiches, was delicious. No complaints whatsoever.",5,6/28/2017,Anisa A.,https://www.yelp.com/user_details?userid=AdnL1ZEYB3S2a8iWzQJSyA,"Brooklyn, NY",Jardin Botanique de Montréal
49,"We decided to visit despite being warned by the hotel concierge that she had gone a week or two before and many of the exhibits were under construction. We got there at about 2:30 PM on a Sunday. Parking is a flat fee of $12. You pay at a multimeter and then place the paid ticket in the dash of your vehicle. There was a fairly short line to get tickets and 3 tellers, but it took forever!!! 2 out of the 3 people that were being tended to were getting tickets for large groups and practically arguing with the garden staff as to their discounts... We finally got our tickets after about 20-25 minutes in line. The ticket person was very nice and accepted my AAA discount. The 1 site rate is $20 CDA for adults and $10 CDA for children. The AAA discount takes off about $1-2. After getting our tickets we started walking through the gardens. The gardens are very big. One thing that seemed to pop up when googling the garden is a few large sculptures, the most notable being a large one with a large head, hand and waterfall. We were later told by staff that that had been taken down a while ago. So mush of the garden seemed to but under construction or incomplete. One thing that saved the trip was the insectarium which is located within the garden grounds and included in the price of the garden admission. It was very informative and interesting. I'm not sure if I could recommend this place in its current condition...maybe after renovations/construction is complete.",3,7/5/2018,Jason P.,https://www.yelp.com/user_details?userid=6S4uxbPpb9pMk9bKMUVZng,"Bronx, NY",Jardin Botanique de Montréal
50,"We had the pleasure of visiting earlier this week (mid-June), taking the Metro in, which dropped us only a couple of blocks away. I've been to several botanical gardens and this is one of the best. In particular,  the perennial garden and alpine garden (forest?) were outstanding. In a couple of weeks,  even more plants will be in bloom,  but many were already in color and impressive. Beyond the perennial beds,  when you get near the ponds (water lilies,  etc) there is an area lush with peonies, irises and other beauties and is not to be missed. In two weeks or so,  the roses will all be blooming and should be spectacular.  The onsite restaurant food was surprisingly good and not terribly overpriced. The greenhouses had a wide variety of flowers,  ferns, desert plants and an impressive bonsai exhibit. Great photo opportunities at every turn.  Glad we read several reviews and ignored those who talked about empty beds, etc... Just saw so many wonderful sights here,  we were impressed! Easily, you could spend three or more hours here and not touch all the bases. Bring a camera - we're very pleased with some awesome shots of plants and flowers, and some cool shots of bees in action!",5,6/13/2018,Gene T.,https://www.yelp.com/user_details?userid=7-ujYQNvkrGI2qIU-Jr9jA,"Campbell, CA",Jardin Botanique de Montréal
51,Really expensive place to see some insect or chinese lanterns . But overall it's really beautiful .,4,8/8/2019,Edward O.,https://www.yelp.com/user_details?userid=oHEQCwTSxau6urm2pCCKWQ,"Rosemont—La Petite-Patrie, Montreal, Canada",Jardin Botanique de Montréal
52,"I think we said ""Oooh, look at that"" maybe once or twice throughout the botanical gardens. This is clearly not a garden meant to cater to all season. We came on July 20th and most flowering plants were either dead dead or just plain wilted. The ground are just okay overall.We were particularly upset that it cost money to park ($12) AND you HAVE to pay ($20) per adult with zero discount offers. We tried to explain to the insectarium ticket people we only wished to walk the garden, but they said you must buy a ticket for the insect museum that is included with park entry. We felt like we wasted our money overall. We spent maybe 10 minutes in the insectarium and 20 minutes in the gardens because it was boring, underwhelming, and just not set up very well to guide you point to point. The park looked nothing like past visitors' photos. I would not recommend this park to any of my friends or family visiting the area in the future unless they like being disappointed and throwing away their money. I have had much better free garden experiences than this one.",2,7/20/2018,Jenna P.,https://www.yelp.com/user_details?userid=PttfC3pZveKAF4YIOFsGWg,"Derry, NH",Jardin Botanique de Montréal
53,"So nicely maintained and thoughtful. We enjoyed strolling through and especially liked the different areas with various themes like the Alpine area and Japanese garden. Perfect activity for the whole family. Huge bonus were the playground for the kids, and ice cream and beer in the same location for a nice break from walking around.",5,7/20/2018,Alicia S.,https://www.yelp.com/user_details?userid=aRrGBi6wbmx-VphFWrTOfg,"Leonia, NJ",Jardin Botanique de Montréal
54,"It is open from 11 AM- 9 PM. Buy a combo tickets for 4 attractions:1. botanical garden, 2. Bio-dome, 3. Insectarium & 4. Planetarium. With this Combo you get 2 times entries to gardens and Insectarium.Reach there by 10:45 AM, else you wont be able to cover all and have difficulties finding parking. Its huge.After buying tickets first go to Biodome, Insectarium in 2 hours then keep 3-4 hours for garden its-self.Food is basic and you will find only one cafeteria in the centre of garden.Be ready to walk a lot , wear best walking shoes. If rain is expected carry raincoats! Only enter from either Gardens side or Insectarium, do not park else where. Do not move towards tree house after gardens as there is 20 mins walk to tree house and in between there is nothing to see. Instead after covering other places drive to backside of garden and in 10 mins you can cover tree house.On the entry they stamp your hand , take care , they check it many times inside :)Carry water with you!Garden are open from April till sept end.Enjoy the beautiful work of art !",5,6/22/2016,Shubhi A.,https://www.yelp.com/user_details?userid=GGI39_EL1ERSqyWX1tEjMA,"Mississauga, Canada",Jardin Botanique de Montréal
55,"Honestly, this place is a tourist trap! We only got in the garden for 20 min and it starts raining. We saw the japanese garden which was not all that great. This place is for people that really love trees. Once you pay $20.50 to get in, you can go in and out for the day but not the next day. It would have been nice if we got a refund or an option to come back the next day. Im disapponted and will never go back. We also paid $12 to park and there was no signs or walkway to get to the Garden was easily.",1,5/27/2018,Salina C.,https://www.yelp.com/user_details?userid=XX2bzDWiIE5iWg-aspbdmQ,"Hamilton, Canada",Jardin Botanique de Montréal
56,"Before our trip to Montreal, we learned about the Chinese Lantern exhibit in the botanical garden and listed it as a ""Must See"".  Gorgeous handmade lanterns travel from China to Montreal for display in their ""Garden of Lights"". Admission was $15/person but worth every dime and the Metro will dump you within walking distance.We had a difficult time finding the ""Garden of Lights"" within the Botanical Garden because of the French language barrier and probably because some of the Canadians behave like rude French folks.  (Yes I said, ""French"" and ""folks"" in the same phrase).  But once we got our bearings (and Hubby peed behind a tree--it was THAT dark) we were off on an amazing path to loveliness. At one point, we were all lost from each other due to the crowd of people and children in strollers (they should really have an adult only night.) My one criticism is to have lights along the path so you don't trip or step in Hubby's pee.",5,10/30/2013,Christine A.,https://www.yelp.com/user_details?userid=6xkY3nZJMYeNpyBvKoFloQ,"Austin, TX",Jardin Botanique de Montréal
57,"Crazy road construction around the garden made it super hard for us to figure out how to get into the park. And once in, we walked all around trying to figure out how to get tickets and our bearings. Had we known there was a dedicated parking lot we would have opted for it but we actually parked in a nearby neighborhood and walked in the pedestrian entrance.But once in, we had a good time. The botanical gardens was very nice, with many sections to see, among tropical fruit trees, ferns, succulents, all in lush settings. The insectarium was small, a bit odd of a building, but our daughter enjoyed it a lot. Behind the insectarium is a good playground. From there, we went to the japanese garden, which was really nice, but the the chinese gardens were shut down for renovations.We didn't use the tram nor did anyone tell us about it when we bought our ticket so we walked everywhere. Even so, we were able to comfortably see all these things in about two hours.",4,7/3/2016,Henry Y.,https://www.yelp.com/user_details?userid=ImVfDOri1NG5UE5MEmqHJg,"Palo Alto, CA",Jardin Botanique de Montréal
58,"The Jardin Botanique de Montréal is one of my favorite spot in town. It is not very far from the metro (Pie IX) and the purchase of a general admission gives you access to the Insectarium as well. There's not a specific time of the year that I would recommend visiting the Botanical garden, as each season brings a different magical landscape. There are many areas to explore and my kids enjoy it all the time. The greenhouses and different gardens are very well organized and beautiful. It is definitely a must do when visiting Montreal!",4,5/2/2016,Cindy D.,https://www.yelp.com/user_details?userid=GlEhxPlaofxOOvcf-5guvw,"Montreal, Canada",Jardin Botanique de Montréal
59,"Botanical garden has exhibition greenhouses; various garden such as Japanese and Chinese gardens; beautiful ponds, water fountains and waterfalls.  Japanese garden is currently under renovation, but tourists and patrons can visit other parts of Japanese garden.  There are 3 (three) entrances and ticket counters; cafés and restaurants available throughout the property.  We spent C$39.50 for 2(two) visitors; visited gardens of light which illuminates at night.  Live music & costume dressing for photographs @ Chinese garden.  Great light shows at Japanese gardens.  Bontanical center provides informative and inspiring messages for everyone to respect, conserve and preserve natural resources and the environment.",5,10/9/2016,Connie C.,https://www.yelp.com/user_details?userid=tXDvPbuIvPLrwKp7QjDIXQ,"Delray Beach, FL",Jardin Botanique de Montréal
60,"The Montreal Botanical Garden is truly a clean, well organized, and beautiful place.  Overly signs are clear, parking is practical(not free) and easy access from the metro station. With a short walking distance. Due to a short spring/summer period that Montreal has, the gardens are not open for long. Yet throughout the year, they will have many beautiful things to see indoors. One setback from all this? The rates! They differer from children to senior, or from Quebec resident to non-residents. Having said this. A family of four with their regular rates, will be spending around $100. Do I think it's worth the high cost? Absolutely! Yet, if you are a family. Do keep in mind that prices at the Botanical Garden do add up, quickly.",4,4/16/2016,Maria V.,https://www.yelp.com/user_details?userid=ol6v1oKA62i-eBrO2UbVZg,"Montreal, Canada",Jardin Botanique de Montréal
61,"One of the best botanical gardens, really world class. The Japanese and Chinese gardens are two of my favorite spots to visit and there is a shaded walk way through the woods that is just spectacular. If you chance to visit Montreal mid October, you can take in the Chinese lantern festival after dark, the back drop of night, the vivid colors of lanterns and mythical figures is something to behold. It is such a beautiful well maintained Garden with ever changing garden and flower themes, there is always something new mixed in with the standard and familiar. Do not be remiss and overlook the vast resources and splendor of the Jardin Botanique on your visit to Montreal.",5,5/29/2015,Don P.,https://www.yelp.com/user_details?userid=9bvlW5Gos1kxzvcM3c-12w,"Hampden County, MA",Jardin Botanique de Montréal
62,"This was on my to do list in Montreal but we were still iffy about it until I saw the lights decoration advertisement nearby our hotel. It's probably more worth it to see the garden with some kinda theme going on rather than seeing the garden itself only. PRICE$19.25 reg$14.25 with student ID$12 Parking- Wear comfortable shoes. There's A LOT of walking going on- Bring water and snacks. They don't check your bag- Get a map before you enterThis is probably one of the biggest botanical garden I've been to. It is huge so I guess for the price you paid, it's worth it to check out. It's probably as big as Huntington Park or even bigger in California but with more stuff to check out. I like how each section has a theme to it so whatever you don't like, you can easily skip through it. It's been awhile but what stood out the most to me was Chinese & Japanese Garden. Maybe we went during the time they had lights decoration so it wasn't as plain. Japanese Garden has this beautiful cranes lit up at night and it was gorgeous. And that's where they offer free wifi too.",4,12/16/2015,Phung D.,https://www.yelp.com/user_details?userid=wQY6P6-1mlRBza7PpNtCag,"San Jose, CA",Jardin Botanique de Montréal
63,"Have been here twice in the winter to visit the indoor gardens. It's a nice, warm, beautiful spot on a cold, winter day. They had a butterfly exhibit the second time there. It was cool, but packed! Hard to navigate. Would love to visit the outdoor gardens in the summer.",4,3/18/2018,Teresa A.,https://www.yelp.com/user_details?userid=A09pJVwPDGX1a2xuFpt1MA,"VT, VT",Jardin Botanique de Montréal
64,"Forget everything that you've known about visiting a botanical garden. The visit alone will change your experience and knowledge of plants and flowers. The ticket price is worth every cent from the beautiful sculptors and displays in addition to the lovely exhibits and attractions that the garden covers. Unfortunately, Hub and I were not able to visit and cover every section of the garden since we did all the attractions on the same day. We skipped the Tree House and Leslie-Hancock Garden and the Youth Gardens that was located all the way at the end of the museum. The botanical garden would take at least 3 hours to cover the entire premise for your visit. For those who need more time to venture and explore, no worries the admission is good for 2 days. Our fav area is definitely the popular Chinese and Japanese Gardens. The layout of the landscape design is literally covered in blooms, pavilion, and waterfalls. In terms of variation, the Chinese garden is known for the architecture and history of the Dynasty while the Japanese garden is known for combining all elements of the garden to create art and zen state of mind. As for the horticulturist-artists work, all of the mosaics were breathtaking. However, the work of the Mother Earth is a stunning and unforgettable creation. I can't even begin to describe the striking visual of the intricate shape of the hands opening up a waterfall and the other hand to a deer. Just by a glance tells you, not only does the sculpture look tedious but it definitely took hours of labor and toll to complete the piece of art.  And, you get to vote on your favorite work/sculpture at the International Hub to win a trip for 2 to Doha, Qatar until the end of this year.  For those who are into the whole garden scenery, the Insectarium might be more of your cup of tea. There are numerous collections and exhibits on the diverse insects. There's even a live demonstration for those brave enough to hold a scorpion. The leafcutter ants are pretty amazing. Each ant picks and cuts leafs to feed and harvest fungus where they feed and maintain their nest and defend their colony. Have fun on your visit. Enjoy!",5,7/26/2013,Linda W.,https://www.yelp.com/user_details?userid=BibzA2yOZw6kckE3erprcg,"New York, NY",Jardin Botanique de Montréal
65,"Visited this garden in the winter, snow was all over, the walkways were pretty clean, Highly recommended. Walk the grounds for a breath of fresher air, and a great place for kids to have a good time, I highly recommend it.",5,3/18/2018,Soufiane L.,https://www.yelp.com/user_details?userid=UyQreQmZ4yFic8NK7Qf5TQ,"Corona, NY",Jardin Botanique de Montréal
66,"Exceptionally beautiful botanical Garden, probably the bet I've ever been too. Photographers and wannabe photographers will have a great time here as their are endless pictures opportunities.",5,9/23/2017,Mireya R.,https://www.yelp.com/user_details?userid=5hJR7ljJbhFgOaLi8iz5pQ,"Los Angeles, CA",Jardin Botanique de Montréal
67,"Garden of Lights event was beautiful in the Chinese Garden but not as exciting in the other gardens especially at night when not much is visible. The indoor exhibits and greenhouse are great though, many many displays of what each plant is and additional information!",3,10/11/2017,Whitney T.,https://www.yelp.com/user_details?userid=088ICGWrFMiVAzD5vS0cRQ,"Toronto, Canada",Jardin Botanique de Montréal
68,"As a local resident, I've been to the Botanical gardens dozens of times and I truly recommend visitors of this city to spend a whole day visiting these gardens.Firstly, make sure to wear your most comfortable shoes as this place is HUGE and you'll be walking a lot.There are many other things to watch and view but I'll cover the more important features of this place.If you've read some other reviews, the most famous garden is the Chinese Garden which gets even nicer at night particularly during the Light Festivals in Autumn.The Japanese Gardens are excellent as well. Particularly during a very special week (that changes from year to year depending on climate) during Spring to watch the cherry blossoms trees bloom.The insectarium is very interesting as well though it took a huge step back for me when they no longer had the bee hives exposition. However, the ant exposition is very cool.The price tag can be somewhat expensive, I suggest checking online for coupons/deals to shave off a few dollars. Also, if you have a friend or relative in Quebec, drag them with you, you'll get a significant rebate.",4,7/25/2013,Jason M.,https://www.yelp.com/user_details?userid=_4NHePAXLhcloTD04wqpqw,"Laval, Montreal, Canada",Jardin Botanique de Montréal
69,"WARNING:It's VERY cold in Montreal between Oct and Feb. This garden is really big and you will NOT have places to hide from the cold! Dress warmly!!WHEN TO GO:- end of Feb - April = butterflies flying around!!!!!!!! ""Butterflies Go Free / Papillons en liberté""- Sept - Oct = lunar festival, lights in the Chinese garden ""Gardens of Light / Jardins de Luminère""- Sept - Dec = the ANTS will walk around, FINALLY NOT HIBERNATING (Insectarium)Your ticket to Jardin Bontanique includes Insectarium.It's $20 regular (and $15.50 for QC residents) which covers the costs of keeping the plants and insects so happy and beautiful.The garden is soooooooooooooooo big. If you drank coffee, tough luck!! I drank coffee! I was pretty lost once I went deeper only to realize I was circling!! The map told me to keep going and I did and it doesn't end. Every step just opened up a new area to explore. Until ""Oh it's this. Again. Ok let's turn left this time.""Do note that a lot of trees lose their leafs by fall. Summer is Jardin Botanique's peak season. But I really really want you to know that this garden is beautiful all year round because trees are always beautiful.I love this place!!!! There are many happy squirrels.",5,11/9/2016,Kathy H.,https://www.yelp.com/user_details?userid=LQG9wFTmscbAATp8QWj1hg,Hong Kong,Jardin Botanique de Montréal
70,"To preface my review, I think your perception of this botanical garden really depends on which season you visit. When I went, in mid-April, it was still quite cold and the garden wasn't even charging admission in the outer exhibits. The feature was pretty much just the insectarium and the butterflies. I mean...the former was kinda good (but very small) and the latter could've been experienced for free at Changi airport in Singapore. Sure, there were a lot of butterflies, but it was kind of overkill. The line to see them was way too long and it was a bit underwhelming. I think it would've been cool to see the Chinese and Japanese gardens but they were unfortunately closed. Eh.",3,4/30/2017,Henry Y.,https://www.yelp.com/user_details?userid=uwy3e_csX0iE2R7FmMqGMw,"New York, NY",Jardin Botanique de Montréal
71,"Absolutely beautiful. If you are visiting Montreal in the summer this is a must see. What a great day we had there even with just the basic pass into the gardens you get to see everything in the gardens and also the insectarium which was pretty wild. Prepare to do a lot of walking unless you take the little electric train around the gardens but you don't really get to enjoy everything while speeding through it on a cart.I was only diappointed that i didnt get to see the shrubs cut into animals and crazy things. When you search this on google these are the first pictures that come up and i was sold on going here because of those! it turns out those are two years old and they dont exist anymore, sad. Nevertheless it was a great expereince.",5,7/8/2015,Kyle H.,https://www.yelp.com/user_details?userid=pIdmm88vWTshpXyEKAVSAA,"North Haledon, NJ",Jardin Botanique de Montréal
72,"Wow! I wish I had more time, energy to have spend longer here. It was pretty amazing. I especially enjoyed the koi fish in the pond and all the beautiful flowers and interesting trees! I definitely need to come back and take a really good long look, hopefully next april when the butterflies are out and about!",5,9/9/2017,Nicole G.,https://www.yelp.com/user_details?userid=6S2hVlEHOdlwaRphc_8U4g,"Milton, VT",Jardin Botanique de Montréal
73,"I was expecting more. The Chinese garden as others mentioned is the high light. We went during the day, not for the light show at night. The first national garden section is kind of awful to look at and is a let down. I was expecting to see manicured and well cared for flowers arranged in beautiful settings and grouped by colors into amazing designs. No. Just some flower groupings with some flower species not doing all that great in early September. The shade garden was in better shape than the flowers that lead into the Chinese garden. Did not have time for the green houses but also was just so over the underwhelming experience and already tired from walking without much reward that we were ready to go. Maybe at night is better?",3,9/9/2019,Haley H.,https://www.yelp.com/user_details?userid=HivBdyxhVBkd2nHBkEPT2A,"Augusta, GA",Jardin Botanique de Montréal
74,My favorite exhibit was the Chinese exhibit. I loved all the lighted displays and the lilly pond and architecture.  The food at the deli was JUST OK.I wished it was more organized. I really wanted to grab a drink at the restaurant but there was an opera going on and there was a long line at 5 PM and they close at 6 PM.  I would recommend bringing water because the walk from the train station or the biodome is uphill and a bit of a walk for a hot summer day.  It was nice to stroll around the park.  There were a few wedding photographer and parties there.  The exits and entries are very confusing.,4,9/14/2015,Kim S.,https://www.yelp.com/user_details?userid=LfKztiKBS2P2_QoNeilWeQ,"Lowell, MA",Jardin Botanique de Montréal
75,You could make a whole day out of this which is awesome. Beautiful gardens and I almost died when I got to the Chinese garden. When I walked through the wall I thought I had instantly had been transported to China. Keep note they have different things going on in the teahouse so maybe plan your visit around an event as I missed one I would've enjoyed. We sat down in the teahouse and was shown how to do tea and had cookies with it for $10 and well worth it. Japanese garden had a house full of kimono and impressive bonsai as well as many friendly Koi in the pond. Loved every second here,5,6/28/2014,Tricia Z.,https://www.yelp.com/user_details?userid=BJPDZ1zQalqd7_9NIUXrmA,"Meriden, CT",Jardin Botanique de Montréal
76,"If you are a tourist from out of town, the admission comes out to be about $19.00 per person with tax. A ticket gives you access to the Insectarium de Montreal and the train and shuttles that go throughout the garden. Here are some quick tips when coming here for a day trip:- Parking: If you want to park on the premises, it is $12 for the entire day. We are out of towners and didn't want to deal with trying to find street parking. You can park here and walk to the BioDome to save some money.- Gardens: There are a wide variety of gardens to go to. The China Garden, Japanese Garden, and Rose Garden. They even had a Natives Garden which was pretty unique. My only gripe is that the flowers were not exactly in bloom in the month of August. Most of the living things that we saw were plants. Even the rose garden was pretty sparse. Upkeep of the Chinese and Japanese structures were also pretty limited. The Chinese structures had cobwebs and didn't look well maintained.- Asian Friendly: I mean this in the nicest way possible, but I feel that my parents got a really good kick out of the gardens - mainly because they were able to reminisce on good times in Asia when walking through the Chinese gardens. They even have tea where you can sit on the porch of the gardens, drink tea, and chat as you look out into the koi pond area. The signs say not to feed the Koi fishes but the Koi fishes follow you around, which shows me that people do it anyway.- Mini Train: For those who can't walk very far, there is a mini train that takes you on a 15 minute tour of the entire garden area. There is also a free shuttle that takes you to different stops throughout the gardens.Bottom Line: A little expensive and not as well maintained as I thought it would be. It is definitely lower on the list of things to see in Montreal.",3,8/4/2014,Ivy T.,https://www.yelp.com/user_details?userid=G89MgEpjVkawmL1cMdM66w,"Garden Grove, CA",Jardin Botanique de Montréal
77,"+++Expensive but worth every penny, even with reduced winter/night time accessWiFiChinese Garden at night is a sight to behold++Great family or date fun,Insectarium is insanely creepy but educational and interesting (I was fascinated watching the ant exhibit) and a great way to get a respite from the cold-LONG waiting line, esp in cold weatherReduced winter access, we only were able to do Chinese Garden, Japanese Garden, Insectarium...with that said, we still spent about two hours perusingJapanese garden was a disappointmentThey took out the sculpture garden :(TIPS:Buy tickets online if you canThey sell hot tea in the Chinese gardenDress Warm!!!Don't forget your student ID",5,10/27/2014,renje g.,https://www.yelp.com/user_details?userid=y94FS7iXvZp9QISUc0F__Q,"Brooklyn, NY",Jardin Botanique de Montréal
78,"Please wait for an overcast to visit. The sun can be blazing with lack of shape you will not make it through the whole garden. If enter before noon there no line, after noon the line wraps around. The Japanese exhibit was very small and disappointing.",1,8/19/2018,Linda D.,https://www.yelp.com/user_details?userid=_LWjwNe_lQQwBF4m-yeXSw,"Quincy, MA",Jardin Botanique de Montréal
79,"I have been coming to Botanical Garden for years, and it is a place filled of plenty of great memories that happen in different seasons and different periods of my life. The most recent visit is to come to see the tulip festival, since I won't be able to make it for the one in Ottawa, but honestly the one in Montreal really stunned me! It was splendid and the way how the tulips are planted is so different from the way how they arrange the tulips in Ottawa, which makes the Montreal tulip festival super cool and mesmerizing! In spring, we can see a lot of cherry blossom, lilac, peony, and so on in the garden; in summer, roses, lotus, hydrangeas, lilies are in full bloom; in fall, the magical lantern festival in the Chinese garden also amaze visitors, and even in winter, the Christmas garden sparkles and dazzles. There are so many things to do in the Botanical Garden and I always have a great time here!",5,5/26/2018,Cindy Feng Xin L.,https://www.yelp.com/user_details?userid=0gZ8E5tBWTEtGEZDuTzhzw,"Montreal, Canada",Jardin Botanique de Montréal
80,"Beautiful place to spend a day. On the expensive side, especially for non-Quebec residents. If you're a Montrealer, they have an Early Bird Card that costs $8 (!) that grants you access for ONE YEAR to the grounds between 6 and 9 AM. Great for runners and/or people who live in the area.The gardens are organized by type (e.g., rose, shrub, etc.), function (e.g., medicinal, edible, toxic), and theme (e.g., Chinese, Japanese, Native). The gardens and paths are well maintained and there are lots of labels to tell you what's what. About half of the grounds (towards Rosemont) comprise the arboretum. A few notes about specific gardens... The Chinese gardens were undergoing renovations when we went, so the buildings were closed, but the gardens were otherwise open. There was a lot of construction fencing as well, which detracted from the garden's serenity, but it was still quite nice. There was a special exhibition at the Japanese gardens that featured some stunning works of art from survivors of Hiroshima. I would highly recommend spending some time there.They have a lantern festival every autumn, which I hear is quite spectacular.",4,7/26/2015,Carolyn T.,https://www.yelp.com/user_details?userid=5i8f_qKmYjBuRODEa_XQMw,"Toronto, Canada",Jardin Botanique de Montréal
81,"This place is full of people, but I can see why. Unlike many touristy spots, the Botanical Garden is full of rich cultural sections that not only have unique plants and information in a vast park - but very unique and well-planned architecture that makes you feel like you're engulfed in a completely different place.The Chinese garden is probably the most impressive. On the day that we went, we saw two separate wedding photo shoots on location, along with a mix of several park visitors that were soaking up the views.The Japanese garden and the greenhouse are two other locations that I would recommend visiting. The greenhouse has several different segments that have plants from tropical locations to the desert (you will feel the climate variances as you walk through each electric door opening).Do yourself a favor and visit this place - you will definitely find satisfaction.",4,6/23/2015,Landon C.,https://www.yelp.com/user_details?userid=b5nItcKLY0URubUWERZjcA,"Boston, MA",Jardin Botanique de Montréal
82,"This is a must go to and a must see on any Montrealer worthy of being called one, love the events whether in the summer or fall it's a great place to be and take pictures or draw or walk around or for a quiet time with friends or family! K loved going for the Asian inspired events! One was called mosaiculture or something! All this to say it was nice",4,7/9/2018,Coolie V.,https://www.yelp.com/user_details?userid=yzGsdfBz1O1Vc-QjhNQAFg,"Montreal, Canada",Jardin Botanique de Montréal
83,First time here. Guessing I came atvtgecwrong tome un tge season. A lot of flowers weren't blooming and construction being done in certain areas. So far the botanical gardens in new york is still the best.,3,8/14/2018,Nosaj R.,https://www.yelp.com/user_details?userid=m6T3lhzu2DLF5oIR7xxLjg,"ROSEDALE, NY",Jardin Botanique de Montréal
84,"Oh my heavens. What a gift to the world that garden is. I just wandered around for 7 hours... 10000 steps... and I only covered half of the hectares. Ok, I did take a 20 minute nap in a comfy chair under a tree. And I did sit and have a delicious vegetarian lunch overlooking a flower garden and surrounded by sparrows. But still. Seven hours of beauty and biodiversity and a smattering of people (not crowded, not empty) enjoying the great outdoors. So, so grateful. Thank you Montréal!",5,7/24/2018,Lynn N.,https://www.yelp.com/user_details?userid=CKx9AG-t3S-q7kHEPkw-0Q,"San Diego, CA",Jardin Botanique de Montréal
85,We came here the weekend of April 23 2016. The dumb thing was we had purchased the tickets for both Bio Dome & Botanical Garden (Individual tickets $19 or $34 for both) at the same time. Turns out no one was checking for tickets when we arrived at the garden. Mostly because nothing had bloomed yet. It will be so beautiful in the warm summer months (late May to early Sept). The garden is absolutely serene and stunning even though nothing was out yet. My favourite was likely the Chinese garden. They finally scanned our tickets when we got inside the building to look at the green house plants. The area was a little tight and those who do not have the courtesy to move over to the side while admiring the plants held up the line. That was my major pet peeve. Loved the butterfly garden.,4,4/26/2016,Rana L.,https://www.yelp.com/user_details?userid=P2E31XC7SP4v_3hXC2o0Xw,"Aurora, Canada",Jardin Botanique de Montréal
86,We wanted to do something besides walking around in the city so we went here. It's big to cross from one place to the next. I think my favorite part was the Asian gardens and the insect place. The insects there were so different granted I've seen  these bug on tv but to see them in real life was different. Great most the the bug display are dead so nothing is going jump at you. It was the coolest part of the garden. I took the path to the right of the purchase booth but I wish I went right because they have a trolly that can drop you to different parts of the park so you would have to walk so far from one place to the next,4,7/7/2018,Kim N.,https://www.yelp.com/user_details?userid=e5MQZxFopYHuQGBXpg6isA,"Oklahoma City, OK",Jardin Botanique de Montréal
87,Great day in the park. Beautiful place to visit whether you are a tourist or live in Montreal. The green houses were very cool. To see a banana tree growing in a greenhouse was a new thing for me. My only complaint is that there's too much to see in one trip!,4,4/3/2015,Sarah L.,https://www.yelp.com/user_details?userid=d-Gqlej30b9jgRQKWJe4yw,"New Britain, CT",Jardin Botanique de Montréal
88,The night show was my favorite part. I loved how they decorated the Chinese garden with several eliminated animals throughout. It was very beautiful! The daytime experience is just as nice. I would say that the ticket price is definitely worth it especially if you intend on seeing the night show as well.,4,10/22/2016,Christi T.,https://www.yelp.com/user_details?userid=Hkf1Louo_WA_oNghgut4gw,"Sacramento, CA",Jardin Botanique de Montréal
