,Comment,Rating,Rating Date,Profile Name,Profile Link,Profile Location,Place
71,"I love this nature patch in the middle of the city. I pass by it every day on my way to work and run up the hill (its not a real mountain after all) every week (a wonderful trail of about 5K all the way to the top, Highly recommended!).During the summer and spring you will find a cool drum circle on the foot of the parc (near the statue) called a Tam-Tam. During the fall this is a place of magic everything turns red and you must take millions of picturesDuring the winter people come here to cross country ski, snow show and enjoy the snow.And thats without mentioning the wonderful views from the top (a photographer dream) the beautiful walking paths, the nice lake at the top, the mid-evil fights and the practicing acrobats (during the tam-tams)...just go there",5,12/9/2015,Tomer N.,https://www.yelp.com/user_details?userid=CwFebMF23wOAepWE38XACA,"Ottawa, Canada",Parc du Mont-Royal
72,"When I checked into my hotel in Montreal, I asked the front desk where were the best spots in town for a photography enthusiast like me. They kindly directed me here, so I put it on my to-do list for the following day.So that morning came, and after having breakfast, I was ready to venture out to see what Montreal had to offer. I decided on stopping by here first. Navigation sent me up the hill into a pay lot. After paying the parking, I was directed to the scenic overlook by friendly locals. A quick five minute walk led me to an overlook that portrayed the Montreal skyline beautifully. The view was spectacular (check pics). There is also a building which I assume can be used as a party hall. And who wouldn't want to have a party with such a view in the distance?The rest of the park includes trails leading in and out of the heavily wooded area. Many fitness minded locals shared the paths with me, and it was a great exercise before continuing on my long drive to Portland, Maine.This place is definitely a must, come check it out!",5,7/21/2016,William G.,https://www.yelp.com/user_details?userid=-FZBTkAZEXoP7CYvRV2ZwQ,"Rolling Hills, CA",Parc du Mont-Royal
73,"My very first stop in Montreal, Quebec, Canada, invited for a hike with friends to the gazebo (or what do you call the sightseeing paid-binocular-zoom tour area where we all take selfies) at the top. I had only been there about 12 hours and our first trip was to the famed  ""The Mountain"" like other University students (well I did not enroll yet, that came second).Like Lexington Market (from the state Maryland I was born), just the stores do not sell beautiful, exquisite, intricately designed knives, for style, at every store, instead they've installed trees (the green kind with leaves) versus Lexington Market removed all signs of nature, for style.Same in terms of 420 smoking at any hour night or day somebody has a lighter you can hear, literally hear. Either that or you will hear unequivocal coughing. Be prepared to be offered and propositioned to smoke, exactly like Lexington Market again. So just say no if you need to if you're encountering that, they're used to the certain majority of people who say yes actually.I think a good/fair comparison between Lexington Market and The Mountain is to be made just in terms of: (a) seating made for humans and (b) actual organic nature (to avoid mentioning (c) the store comparisons where only there has weapons, while both have equal hospitals, only there has knives at all stores at the front for quick buying). Montreal Quebec believes it has people there, Baltimore Maryland did not codify that yet.Otherwise has same share of people who are broke and not broke just very amazingly quizical and puzzling difference from how people are treated by default. (Default is a computer word, many people bring their computers to study at The Mountain, versus in Lexington Market you might get told by a security guard to move because you look too good, at The Mountain the police sit the same style as people around during en.wikipedia.org/wiki/Ta… Tam Tams).",5,10/25/2018,Prosody--Gabriel C.,https://www.yelp.com/user_details?userid=TGeQV83Uo4VFEzPuxJ_Uaw,"Baltimore, MD",Parc du Mont-Royal
74,"Best place in all of Montréal.  The view of the island and St Lawrence River is very peaceful.  On a hot summer day, you can go inside the lookout and buy a glass of ice water for less than CAN$0.30.The walk to the lookout is simple.  Follow the stairs upwards until you see a classic building and a square filled with onlookers taking in the money shot city view.  Close by is the Cross of Montreal.  Don't forget that too.  On weekends, parking is around at the foot of Mont Royal.  To get to the top is roughly a 20-30 minute walk.In three visits here, this is my favorite place to be in Montreal.",5,7/21/2018,Tony U.,https://www.yelp.com/user_details?userid=pMltyeuU4SjT6Y8YVy7HBA,"Oakland, CA",Parc du Mont-Royal
75,"30 min walk/hike up the mountain for the views everyone else brags about.Clean, and big park--lots of fun stuff coming on here.Come here on Sundays in spring & summer for the Tam-Tam. INteresting people enjoying life, making music, selling stuff, drinking & smoking. Place gets packed but its such a great time! Free!",5,9/8/2016,Desiree D.,https://www.yelp.com/user_details?userid=hnPTPyh6wNfZe1GxOm21Gg,"Edgewater, NJ",Parc du Mont-Royal
76,"As a New Yorker, no walk is too long, and no hike is too high and Mont-Royal was a wonderful day trip to the top. We did not take the marked trail or the path of steps which most people tend to take. Although we did take an off-beaten path (and cough, maybe hopped an illegal fence or two), it was beautifully serene and is a wilderness escape in the middle of the bustling city. I cannot say enough great things about this park, there are many great things to discover, and greenery to immerse oneself in. This park was probably one of my favorite part about Montreal, so if you are an out-of-towner, DON'T MISS IT! I believe there are buses you can take up to the Chateau and you can rent bikes as well, or if you're a little adventurous like us, take the hike up or the off-the-beaten path (I shouldn't condone illegal fences, my bad).  The best part: DON'T MISS THE VIEW FROM THE CHATEAU!A few cons: 1. Very little/no English signage, not all of us know French, especially since it is such a tourist attraction.2. Limited drinks & food at the top, only vending machines.3. Bugs/mosquitoes galore. BRING REPELLANT. I walked away with approx. 37 bug bites, not exaggerating. Remember: To bring snacks (unless you want to get skinny on your hike)To bring drinks/water (unless you are a human cactus)To bring your sneakers (unless you can hike in flip-flops like me)To bring bug spray (unless you want to get eaten alive)To bring a camera (amazing views galore)",5,7/14/2014,Priyanka R.,https://www.yelp.com/user_details?userid=ub1AgBJRK71EZU14f4AaBQ,"Chicago, IL",Parc du Mont-Royal
77,"A beautiful place to spend a day walking around with the family. Visit the location to experience the beautiful view at the top of the city of Montréal. A must to track the top of the Mount when visiting the city.Tip: there are short cut paths/rides to the top, so if you are with kids be sure to still consider visiting.",5,11/26/2016,Becky C.,https://www.yelp.com/user_details?userid=kFx29nTR2XQ12bmgaMDhkw,"Manhattan, NY",Parc du Mont-Royal
78,"Yes, it's a park but I would've loved to spend the whole day here. It seems like there's a biking and hiking trail to the top and stairs all the way up- We were pressed for time so we didn't get to hike up or climb the stairs all the way- we managed to drive up to the look out.Great views of the city! I bet it's nice around fall, with the leaves changing colors and the air crisp and cool.  We used google maps on our phone for directions and it seems like we didn't see the Chateau that the other people mentioned. I guess I need to get a better address for this place.",5,8/15/2016,Rochelle C.,https://www.yelp.com/user_details?userid=5s7OBLXrZhkg6zER4IItnA,"Stamford, CT",Parc du Mont-Royal
79,"I visited here a few weeks ago and I think it was bad timing because there was still snow melting, leaf-less trees, and a cloudy sky. I walked up to the view point which only took a couple of minutes and I had very high expectations. Unfortunately it was shot down due what I mentioned above. I think the best time to visit this place is the fall because the trees will be different colors and it will really make the city view beautiful! The small hike up also would not be that slippery from ice/snow. Parking was not bad at all. It was definitely full but you can get parking if you wait a couple minutes. I also think it was disappointed because I have seen the city view in big cities like SFO, LA, NYC so Montreal was definitely a smaller one and shouldn't be used to compare. It is definitely a must see if you're touring Montreal!",4,4/23/2017,Shirley G.,https://www.yelp.com/user_details?userid=bgRxnl3RHWeOsUC_WZYOeg,"Brooklyn, NY",Parc du Mont-Royal
80,"Over our summer visit, we knew this was a destination. But it's ride, not the destination? Haaaaa...Speaking of the ride, we rented a couple city bikes by the foot of the hill and started trecking up the hill to the optimal 'oo-ing and ahh-ing' spot. About 20 minutes in... we realized we didn't know how long it would take. I did know at that point that I had already sweated off what little makeup and dry shampoo I had on so I was in it to win it. ...it took about 42 minutes going slowly uphill. (Make sure you understand you'll pay a late fee on getting that city rental bike back down.) The pathway was mostly shaded by arching trees and the view up top totally would make anyone feel glorious.",5,11/3/2017,Sarah M.,https://www.yelp.com/user_details?userid=LIvR3XdUX-7VFwICd7dYRw,"Tulsa, OK",Parc du Mont-Royal
81,"I don't know why some people think it's a strenuous walk from Rue Pins/Rue Peel steps. It took me 20 minutes and it was a straight shot. It's shady and there are benches and water fountains along the way if you need to stop. The chalet has chairs, cafe, and gift shop. The view is pretty amazing as well.",5,7/31/2018,Sara R.,https://www.yelp.com/user_details?userid=2gUPXN33ymtQCMT7VdM8Nw,"Manhattan, NY",Parc du Mont-Royal
82,"20 min away from the belvedere Camille Houle,  this Parc has a great View of Montreal. Very romantique for Couples, you can have nice and quite pik-nik, a small walk or watch the sunset. They have an outdoor Piano and people actually bring Drones, They have a small indoor Restaurant too.",4,8/30/2018,Diego B.,https://www.yelp.com/user_details?userid=Umf3Iw_TY-cA6JfyLifYEA,"Longueuil, Canada",Parc du Mont-Royal
83,"You cannot ask for more than a mountain in the city of Montreal. Mind you the summit is just under 800 ft of elevation which is easily a quarter of what a real hike on a mountain would be, BUT.... the mountain is simply beautiful and well maintained for a nice stroll throughout the year. It has three main points: Chalet du Mont Royal, Mount Royal Cross and Belvédère Camillien-Houde. The mountain offers different trails to accommodate bikers, runners or walkers. I live about a block from the first trailhead and it takes me no more than 30 minutes to reach the cottage or 40 to reach the cross from home.",5,10/3/2017,Tania P.,https://www.yelp.com/user_details?userid=BxOG479iEleffbKoR_X3Mg,"Montreal, Canada",Parc du Mont-Royal
84,Definitely a great place for a walk. We wanted to just do the look out but we're heading from the mont royal metro stop. It was around 2.1 miles but we would of loved to run it had we known. This is Central Park on a mountain essentially. Definitely recommend if it's nice out.,5,8/6/2019,Chris S.,https://www.yelp.com/user_details?userid=ih1yeJe1auoH9ARSPHxfMw,"Forest Park, Springfield, MA",Parc du Mont-Royal
85,"Montreal's mountain!  The road winds around and up with views at several stops. We simply asked a cab driver (John is all I remember but he was great) to take us up and back. We like easy but it was pricey.  Be sure to stop at the overlook for the view and photos. Breathtaking fall colors dotted the hills below and then a view of the magnificent city of Montreal. Lots of people were out jogging, biking and walking in the Parc during our visit.  It's a must see for anyone visiting Montreal.  Très cool, mes amis.",5,10/30/2013,Christine A.,https://www.yelp.com/user_details?userid=6xkY3nZJMYeNpyBvKoFloQ,"Austin, TX",Parc du Mont-Royal
86,"Very easy to get to with nice views of the city. There are a few ways to get there -- if you have your own car you can drive to the parking lot that is on Chemin Remembrance. You could be adventurous and bike up this same road to the top but that is a major climb. You can also hike fairly easily to the top -- we went through the Cemetery from the North Entrance as we were staying behind Mont Royal in Outremont. The initial part of this path was a bit steep but nothing too intense for an average person. For some reason I kind of expected a grassy area where you could relax and even have a picnic if you wanted at the top but it is not like that at all. There is a strange cottage building (the Chalet) that looks like a train station inside but had nothing except access to bathrooms and a small gift shop (with some cool shirts actually). Otherwise it is just a bunch of different walking trails and then the main attraction is the big open square area for viewing the city with some steps that you can sit on. Make sure you get to the chalet though! There is a small stop area off the road that has views of the city before you walk to the top and I wonder if some people think that is THE view -- it is not. You can also continue walking further up to the cross (Croix) but don't expect much when you get there.Anyway, overall it's a must-see in Montreal in my opinion but also a nice way to start your morning with some activity!",5,5/22/2016,Neechi M.,https://www.yelp.com/user_details?userid=jyGzKoSIs-AStRX3NItM0Q,"Oakland, CA",Parc du Mont-Royal
87,"Worth the hike up! Did this in the winter, a little tough with snow but still beautiful at the top. Skiing, spikes or snowshoes would make it fun!",5,2/17/2019,Jillian C.,https://www.yelp.com/user_details?userid=QBMwGhPQ2PGm6Ur-98i5gg,"Portsmouth, NH",Parc du Mont-Royal
88,"If you're in the area you should absolutely make this a part of your excursion.  It's completely walk-able and much smaller than I envisioned looking at the map.  There is plenty of parking and a flat all day parking fee so you don't have to worry about time constraints.  We also saw a number of buses and stops right at the entrance so it may be something to look into if you do not have a car at your disposal.  The park provides great views of Montreal so grab your camera.  The lake area has paddle boats available for rental. If you forgot a water, there are vendors and spots to purchase a bottle.  It's a walk in the park and not a hike so good for people of a all ages. :)Tips: Great spot to bring and have a picnic.  Also, may be worth coming at sunset to see the lit up cross and skyline.  I will most definitely do that next time.",4,8/22/2016,Kasia G.,https://www.yelp.com/user_details?userid=QleicUERSrGL8fibf7Mp2A,"Philadelphia, PA",Parc du Mont-Royal
89,A great place to spend a couple hours hiking in the woods but also get a great view of the city.  A very peaceful place after the bustle of the city.If you're a tourist (as I was) I'd recommend you take bus 11 up to the top of the hill to get out and look around but then take bus 711 down so you can stop at St. Joseph's Oratory.,5,8/1/2018,Jeff H.,https://www.yelp.com/user_details?userid=3d-fMidUOh3QF1yJTMAfLg,"Duluth, MN",Parc du Mont-Royal
90,Beautiful views of Montréal on a sunny day. You can see for miles out to Mont-Bruce. The day I was there in early May 2018 was busy but not packed. The parking area is a short 15 min walk on a dirt trail that is low impact even for a stroller. The price to park is $3.00 for an hour or $10 for the day. Performance artists were there at the time with a three piece band. The Chalet is large open area that has some great paintings of the settlement of Montréal along the upper walls. They have no area for concessions but do have a small souvenir shop.,3,5/7/2018,Lucas C.,https://www.yelp.com/user_details?userid=-bPHWQp8KDmC5tLc_3_XRw,"Walden, NY",Parc du Mont-Royal
91,"Great park, including a mountain! You can take a BUS to the top of this mountain, which is the coolest thing EVER. Even in winter, this is a fun attraction.",4,5/1/2016,Erika G.,https://www.yelp.com/user_details?userid=kxA0vTDi1KABuA5Tgg1HKA,"Chicago, IL",Parc du Mont-Royal
92,"So as it turns out, I am out of shape. Like REALLY out of shape.The boyf (coined it, don't try to steal it) and I parked at the bottom, gave each other a really empathetic look and climbed up our first flight of stairs. After the 6th step, I decided I needed to get back into the gym ASAP. Our goal was to reach the platform which boasts the city views, so we figured the hike would be worth it. Bikers zoomed past us, dedicated joggers ran by us, families with kids even trekked it up. I thought I saw a 5 year old pointing and laughing at me. Called me a lazyass under her breath. Somewhere, we took the wrong turn and ended up hiking up to a beautiful lake and open picnic space. We were so tired that we ended our journey there and even considered becoming homeless just so we don't have to walk back down (joking). But I have to say as exhausting as it was climbing up a damn mountain, the lake view made it worthwhile.",4,9/24/2015,Shirley T.,https://www.yelp.com/user_details?userid=AnbvqiiOGhg_0XSQfreLnA,"Brooklyn, NY",Parc du Mont-Royal
93,"There are many Parks in Montreal- one with the most breath taking view of Montreal. I have been here a couple of times at different points during the year. Does have history so read up if your into it:)!Mount Royal is a mid size volcanic hill adjacent to downtown Montreal. We decided to walk from St Laurent street post lunch from Swartz. Many ways to get there. Our ""trusty"" Map-quest took us via Pin- Street. We ended up on the Stadium side of McGill university. People were friendly along the way leading us to our destination. Option 1: Scenic Route windy paved road for a ""casual"" to ""running path up the hill/mountain - vast trees - small creek- some wildlife ? (We saw a huge raccoon, squirrels and a gofer :). Can take a bike up- be prepared to trek up hill.Option 2: stairs - from intersection Pins/Peel. Goes right up to the View Point. Watch out for those avid fitness junkies ( all positive) that are running up and down pass you.Option 3: Bus 80 or I believe there's an express.Option 4: taxi- expensive but good choice if raining or snowing :).Option 5: unbeaten / unpaved path through the trees. Any way up will also take you back down!Also people are so friendly - all local. I am sure they were thinking why is this one attempting this with a cane! Doable ! Attire: we dressed casually as did the locals. Some wearing flip flops! Be prepared though- it's not a stroll unless u make it one. Benches along the way. Take water and do take some snacks. The beaver ""lake"" small quaint resting spot with man made pool. The Chateau at the top- nice architecture but just a space to rest - mostly everyone is outdoors enjoying the view - taking pics and listening to music. There's a few Popsicle vendors and unfortunately NO cafe - just vending machines. So decided if you want to eat prior it take snacks with you. During winter/early spring when raining or snowing - it wasn't this lively and we got taken to an adjacent smaller view point. We decided going down - due to time and because I had a cane - Option2 was somewhat reasons for me :). Once we got to the bottom of the stairs - very steep walk down the rest of the way to McGill campus in the Middl of downtown. Worth it !",5,6/2/2016,Rahimah M.,https://www.yelp.com/user_details?userid=Zzagn2Xg7sIcPeoP5TZ8OA,"Edmonton, Canada",Parc du Mont-Royal
94,"Short and fairly easy ""hike"" (more like stair climbing) to see some amazing views of Montreal. I thought the uphill climb from Peel Station to the base of the mountain was harder than the actual the mountain itself. Either way, any exertion was definitely worth it for the panorama at the top. My boyfriend and I came in the spring, and seeing everything in bloom was breathtaking. Wish I could've spent more time there (apparently there's a lake!), but we were so exhausted from a day of sightseeing that we only walked around for a little bit more before heading back down.",5,5/23/2016,Yuting Z.,https://www.yelp.com/user_details?userid=qdU1O2_ERYJlk6zAlR5kkw,"Manhattan, NY",Parc du Mont-Royal
95,"Oh, yeah, this is definitely a place to go! But it has to be good weather (not too hot, not too cold) because the stairs can be a quite a journey and an exercise! I saw people half way, not being able to continue their journey because they were too tired and too hot. So make sure you bring some energy booster and a bottle of water! It's worth the journey, the view is amazing! Loved it.I was disappointed by the prices up there. The souvenirs are so expensive, oh my God. One simple postcard cost $1.25 and bottle of water $4.00! (So like I said, bring your own). You can fill up your bottle downstairs at the water fountain, no need to buy water from machine. I actually think they placed a vending machine on purpose, so people don't complain about high prices!",4,10/3/2015,Sanita M.,https://www.yelp.com/user_details?userid=ea3HFxRRo4gZOmlDle8IPA,"Miami, FL",Parc du Mont-Royal
96,"Due to the fluctuating exchange rate, a four star review of a park in Canada is roughly equivalent to a five star review of a park in the US.Nah, I'm kidding.  I reserve five stars only for Central Park and Prospect Park (also Olmstead parks).  But Mont Royal Park is pretty awesome.  There is plenty to see all over the mountain and the views of Montreal are terrific.  I love approaching it from Rue Rachel because the angel statue there (Sir George Etienne Carter) is pretty impressive.  You really get a sense of the scale of the place that you don't get from approaching it from the south, in my opinion.  There are so many paths that you can discover a variety of things as you climb toward the summit.  I once met a friendly horse not too far from the giant cross.This is a real gem and it seems that Monteralers (Montreal-ites?) really appreciate this place.  When I've been there it has been spotless and well tended.   It's very cool.  Or as they say in Montreal, tres cool.",4,9/6/2013,Bill T.,https://www.yelp.com/user_details?userid=wzyGNvArcpUjZauRWFrKHA,"New York, NY",Parc du Mont-Royal
97,"An absolute MUST SEE in Montreal! Here, you can get a breathtaking panoramic view of the city. There is a really nice chateau up on the top that holds events, lots of different spots along the way up to stop and check out the view as well, and a large courtyard in front of the chateau that I believe is the highest point that overlooks the city. In the courtyard, there is a super cute piano that is up for public use, a photo opportunity frame, several binoculars, and an ice cream vendor.You can get up the mountain by bus or on foot, but I highly recommend to go by bus. We took the bus up and walked a little bit further to get to the very top, and then we walked back down. When you feel like giving up on your hike, DON'T! The view is absolutely worth every step you take! It's also in a wooded area so you don't get baked in the sun. We were blessed with a beautiful day with just enough sunshine and shade. There are a lot of tourists that come here, as well as a lot of locals who come for some great exercise. Make sure you bring your walking shoes!!!",5,6/10/2016,Alicia C.,https://www.yelp.com/user_details?userid=vr6eNBrIOi2fPuhn8KtskQ,"Tamarac, FL",Parc du Mont-Royal
98,"You can easily spend a whole day exploring Parc du Mont-Royal, but here's the lazy American's guide (aka you have a car and or you're on a time crunch): PARKINGDrive in through Remembrance and park near Maison Smith (Smith House), just on the right past the safety/police station. It was tough to find since there were lots of construction going on which cloaked the exterior of Maison Smith. MONT ROYAL CHALET + SCENIC CITY OVERLOOK I was expecting to walk up a ton of stairs, but we ended up following a group of kids on a field trip up a widened path that shortly led us up to the chalet. Stroller and powerchair friendly with a slight incline. After we took in the view of downtown Montreal and glimpsed inside the chalet, we rounded a 2-ish km pathway. The easy uphill walk featured the croix du mont royal (cross) and ended at a large antennae (very anticlimatic), before we went back to the the chalet.MAISON SMITHBack around where we parked, we went inside Maison Smith to use their restrooms (located in a cool cavernous basement), checked out their informative exhibits about the park, and munched on some lunch in their cafe.LE STADE SCENIC OVERLOOKOn our way out on Camillien-Houde, we stopped for a few minutes at the parking friendly overlook of Le Stade Olympique.Signage was minimal and rather poor, which is why I recommend researching ahead of time so you're not wandering aimlessly around secondary trails. If you like hanging out in cemeteries (you creepster), we passed by two on our way out. The ony thing I regret is not having enough time to make the trek to Lac au Castors (a reclaimed bog/large picturesque pond with water activities).",4,7/12/2015,Jenny H.,https://www.yelp.com/user_details?userid=1LdXqpTv0bcKQVkQB6Lttg,"San Francisco, CA",Parc du Mont-Royal
99,"Designed by the sameguy who made central park and the boston common, this is beautifully planned and provided a challenging hike for those seeking it as well as an easy route for families. Excellent city views.",5,7/31/2016,David R.,https://www.yelp.com/user_details?userid=_3YqNPSpgIQJhabqfweEFQ,"Brooklyn, NY",Parc du Mont-Royal
100,What's not to love about an amazing public park in the middle of the city. I remember when I used to live in Montreal we would take advantage of this park all the time. It was nice to go to the top and hike it all the way down. Still as amazing as ever. The city does a great job of keeping it up.,5,11/2/2015,Rick F.,https://www.yelp.com/user_details?userid=lf1m4CbheuUR7fFZoLGRvA,"Chicago, IL",Parc du Mont-Royal
101,"Climbing to the Mont is a Montreal must-do, if only to justify eating poutine afterwards. WINTER WARNING: they do not plow the path that leads you from the bottom of the hill to the chalet (on the other hand, the stair portions are fairly well-shoveled). This leads to an exciting winter adventure for the true urban outdoorsmen who have come equipped with their snowshoes and skis; otherwise, bring a toasty and waterproof pair of boots for your trek, or risk your tootsies getting a lil' snowy.The view is very much worth it and the chalet is toasty and warm.You can take the #11 bus back to Mont-Royal station if you're tired, or you can climb down on your own-- it takes way less time than going up! Oh, and I guess you can take the bus there, too, but what's the fun in that?",5,2/20/2017,Sarah M.,https://www.yelp.com/user_details?userid=xScqGggGbm2zk1uaAWl0AA,"Cambridge, MA",Parc du Mont-Royal
102,"This is a must see, while visiting Montreal. My cab ride over, was a bit rude. He stated that he didn't think I was fit enough, to hike up to the top. Well I did it! And the view was astonishing. It was breathtaking, I loved it. The hike wasn't easy, but I did it.I'd go back the next time I'm in Montreal.",5,4/26/2016,Charmaine B.,https://www.yelp.com/user_details?userid=fkiJE5ngk6vRSWOffeheng,"Bronx, NY",Parc du Mont-Royal
103,"One of the great parks in the city. Very fortunate to live close by so we enjoy it in the summer and winter. We go skating on the refrigerated outdoor rink as soon as it is cold enough. So when other outdoor rings are close this one will be open and the rent skates, ski and snowshoes. $9 for a 2 hour rental is a bit much, but still a great option. In the summer, lots of BBQ and picnic options. We go to jog on top of the mountain.",4,2/6/2016,Denzil D.,https://www.yelp.com/user_details?userid=voFxNdzhG-cDrW_9NzFGbw,"Montreal, Canada",Parc du Mont-Royal
104,"Put this at the top of your list of things you must do in this beautiful city.  For those of you who are runners, starting at the entrance on Rue Peel, running to the top of Mont Royal chateau then doing the loop above the chateau and the loop around the lake rounds out a 5 mile course if you're looking to get a little extra mileage in. Very dog friendly if you want to bring your four legged friend. Most of the trek is dirt so leave your fashionable wedge sandals at home and bring your running shoes.",5,8/31/2015,Shannon H.,https://www.yelp.com/user_details?userid=qZeX1ZZkN7DXk10keuGOhg,"Minneapolis, MN",Parc du Mont-Royal
105,"Made the trek up multiple steps and lots of hills, but it was well worth the view. A restaurant or bar on the top would really be a treat, but the view is what this city is all about. If you're in town, make sure you venture up Mount Royal.",5,9/26/2017,Alyssa I.,https://www.yelp.com/user_details?userid=-WdMmmWVU5TZ9bfy0Cg3Ng,"Mullica Hill, NJ",Parc du Mont-Royal
106,"Mont Royal Park is a go to place at any given point of the year. Easy to access by walking up the path, taking a bike or simply driving up you can visit this beautiful park at no cost. Plenty of parking is available albeit it not being free.There are several view points that you can visit to get a gorgeous view of the city since Mont Royal is conveniently located smack in the middle of it. Beaver lake is nice to visit, especially with friends and/or family. Man-made and shallow it still contains life with a variety of birds and fish. You can even take a boat and go around the lake. Feel free to come and picnic or lie down on the grass and take some sun rays.There is plenty of walking to be had and you'll find many runners going about their business.I'd recommend to bring water and snacks, they kind of rip you off here so make sure to grab it prior to coming here from a small market or corner store.Make sure that check their website they tend to have several activities going on at all times.",4,10/21/2015,Jason M.,https://www.yelp.com/user_details?userid=_4NHePAXLhcloTD04wqpqw,"Laval, Montreal, Canada",Parc du Mont-Royal
107,"If you're touring Montreal, you better make it to Parc du Mount Royal. Amazing view of the entire city!",5,12/8/2015,Hafiz S.,https://www.yelp.com/user_details?userid=etdAg2O1OXYrYHyUK04Nzw,"Toronto, Canada",Parc du Mont-Royal
108,Awesome view. I recommend you drive there instead of taking public transit in the winter.,5,12/28/2018,Alexia M.,https://www.yelp.com/user_details?userid=Jb9uhjnrQtD3KxMmhyLpzw,"Auburn, WA",Parc du Mont-Royal
109,"I climbed it!--in the early spring, not too green, not too cold but some light hail and need for a sweater.   I had a great friend who walked me through the majority of the park, my legs were worn out the next day but this is certainly a highlight of the trip.   There is a panoramic view of the city from one viewpoint, great running/walking/biking paths, some lakes (artificial), lodges that feel like ski lodges, a religious view from the large cross which can be seen from above.  Not too many cities have an adjacent natural perch that is taller than most of the buildings, this is a natural treat for the city.",5,5/6/2017,Brandon B.,https://www.yelp.com/user_details?userid=bs_FiiqQNyUg6Fh_WqyLyQ,"Chicago, IL",Parc du Mont-Royal
110,Came here on a past trip and loved it. Large park in the middle of the city. Lots of paths and trails. Many people were running or biking around. You can also hike up to the top. Must visit when in Montreal.,4,9/6/2017,J. Karim A.,https://www.yelp.com/user_details?userid=2eN4NRcL3b3mTqGktCpysg,"New York, NY",Parc du Mont-Royal
111,"This place has the most beautiful view of a city that I've ever seen. I can hang out here and enjoy  the view for hours. It's great.  My wife and I went here a couple of times when we were in Montreal, both day and night. Please do not come here in the daytime and miss coming at night. The daytime view of the city is great but the nighttime view is incredibleMontreal has became one of my favorite city to visit, and this park was one of the reason. After a long day sightseeing, it is so refreshing to just end your night here and just enjoy the view. I love that this place is completely free. I love that people just enjoy the weather and drink wine from the bottle. Montreal is truly an amazing city.",5,8/29/2014,Nathan P.,https://www.yelp.com/user_details?userid=76rke7JbAWMDzmbmzzuUpA,"Orlando, FL",Parc du Mont-Royal
112,"Hiking up Mont-Royal was on my list of things to conquer while in Montreal and conquer I did. My BBF and I decided this would be a good morning activity to get our exercise in for the day. We walked up Peele Street next to McGill's campus until we arrived at the bottom of the mountain and then made our way up. I would suggest wearing sneakers and workout gear for this hike; you'll work up a sweat climbing the 400 steps of a continuous staircase before arriving at the Chalet. If you have the energy and are able to hike some more you can continue on a dirt path to the right and hike a few paths around in a circle, making your way up to the Cross. After your hiking adventure you can head back down to the Chalet and relax, enjoying the view of the city. There is a bus that can take you up and down as well. If you decide to make the hike like we did; give yourself at least two hours hiking through all the trails to the cross and back down.",4,9/10/2016,Orla M.,https://www.yelp.com/user_details?userid=txBtOQ8uw0XGAFqLpPcWfA,"Long Island, NY",Parc du Mont-Royal
113,This place offers a nice view of Montreal. It was a short walk from the bus stop.,5,10/10/2017,Stephanie C.,https://www.yelp.com/user_details?userid=PW-WkdP_hRCLYx2QnnOnfQ,"Beverly, MA",Parc du Mont-Royal
114,"There's a few ways to get to this park....easiest if you are taking public transportation:- via the metro, get off at Station Mont-Royal on the orange line- go to the bus stop behind the metro station on Rue Rivard and get on bus 11 toward Montagne. This bus will go up the mountain saving you a very long walk up unless you plan on biking up there. You can still walk around the many trails once you get off the bus stop there that's near a very large parking area. You can head up a trail that will take you to the top of the peak where you will get a very nice panoramic view of Montreal. Walking up and looking around will be less than an hour unless you want to spend more time around the trails. I didn't have that luxury so we just did this part and left even though there was lots more to see.Then once you're done the walk take the bus 11 back down the mountain to St. Laurent Blvd. Get off at that street and walk to 3895 St. Laurent Blvd to Schwartz's for short wait and a great Montreal smoked meat sandwich. Perfect way to experience two great Montreal spots!",5,5/25/2014,DineoutGal A.,https://www.yelp.com/user_details?userid=zPNrEv30Piqoig3YG4en2g,"Winnipeg, Canada",Parc du Mont-Royal
115,Great setting overlooking the city of Montreal. There is a huge park located on the top of the mount. The cross is the highest point and nothing can be built higher than the cross in Montreal.,5,9/30/2017,Richard S.,https://www.yelp.com/user_details?userid=hbi468miRDHVWxCrxFadxQ,"Delray Beach, FL",Parc du Mont-Royal
116,"Mount Royal was very tiring but well worth the trip. Make sure you have water, bug spray and a really good pair of sneakers when hiking up the mountain. It honestly wasn't too bad, but the slant was pretty steep coming from the metro and the stairs were long going up from the entrance. However, we survived it and the view was simply breathtaking. The view of the city was unbelievable from up high. I'm really happy that we stopped here during our vacation. Our legs were sore for 2 days afterward, but I would do it again if the opportunity presented itself.",5,9/5/2014,Win C.,https://www.yelp.com/user_details?userid=EveidIU-Yb_fjAN2pmx7Aw,"Fresh Meadows, NY",Parc du Mont-Royal
